derived_word_meaning_id,operation_id,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
6757891a1514016de5e4,causative,"णिजन्त (ṇijanta), causative","[""01.0060"", ""meaning-3bf7963ee53c""]",01.0060,tarda~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,tardi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e05eaefa251412a416a0,causative,"णिजन्त (ṇijanta), causative","[""01.0061"", ""meaning-aefdf1577154""]",01.0061,karda~,kutsite Sabde,कुत्सिते शब्दे (kutsite śabde),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,kardi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a296ee574a6476f4ea92,causative,"णिजन्त (ṇijanta), causative","[""01.0062"", ""meaning-d9c9036fec59""]",01.0062,Karda~,dandaSUka-kriyAyAm,दन्दशूक-क्रियायाम् (dandaśūka-kriyāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Kardi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e775de6bfb053700610e,causative,"णिजन्त (ṇijanta), causative","[""01.0063"", ""meaning-8c20facfc0ac""]",01.0063,ati~,banDane,बन्धने (bandhane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,anti,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d82cf1d64a55f71343e4,causative,"णिजन्त (ṇijanta), causative","[""01.0064"", ""meaning-8c20facfc0ac""]",01.0064,adi~,banDane,बन्धने (bandhane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,andi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ba4f698db5c9d7463185,causative,"णिजन्त (ṇijanta), causative","[""01.0065"", ""meaning-b058a55ed986""]",01.0065,idi~,paramESvarye,परमैश्वर्ये (paramaiśvarye),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,indi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5d5079c9e9bb7b9c5c2b,causative,"णिजन्त (ṇijanta), causative","[""01.0066"", ""meaning-6d398acb4c17""]",01.0066,bidi~,avayave,अवयवे (avayave),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,bindi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b5a375e0f36a48b3ab91,causative,"णिजन्त (ṇijanta), causative","[""01.0067"", ""meaning-6d398acb4c17""]",01.0067,Bidi~,avayave,अवयवे (avayave),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Bindi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
381ae72873974527d467,causative,"णिजन्त (ṇijanta), causative","[""01.0068"", ""meaning-d495bef2be84""]",01.0068;01.0419,gaqi~,vadanEkadeSe,वदनैकदेशे (vadanaikadeśe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,gaRqi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
be93ccb276499586dd69,causative,"णिजन्त (ṇijanta), causative","[""01.0069"", ""meaning-8a0e4dd1754b""]",01.0069,Ridi~,kutsAyAm,कुत्सायाम् (kutsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,nindi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
90d8ac7d1406ffb465ec,causative,"णिजन्त (ṇijanta), causative","[""01.0070"", ""meaning-ceb533664f8f""]",01.0070,wunadi~,samfdDO,समृद्धौ (samṛddhau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,nandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
dd8b55ac64ffc53458f1,causative,"णिजन्त (ṇijanta), causative","[""01.0071"", ""meaning-7345560b9c17""]",01.0071,cadi~,dIptO,दीप्तौ (dīptau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,candi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
cd7539f09f8a1a19c94f,causative,"णिजन्त (ṇijanta), causative","[""01.0071"", ""meaning-c355cafdeeb2""]",01.0071,cadi~,AhlAde,आह्लादे (āhlāde),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,candi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
89b2f762a80ddee6cee5,causative,"णिजन्त (ṇijanta), causative","[""01.0072"", ""meaning-b7d536d607be""]",01.0072,tradi~,cezwAyAm,चेष्टायाम् (ceṣṭāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,trandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
36e4fc964a4a6b5199a6,causative,"णिजन्त (ṇijanta), causative","[""01.0073"", ""meaning-2c105e011cf3""]",01.0073,kadi~,rodane,रोदने (rodane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,kandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
68b76078c89963ebad15,causative,"णिजन्त (ṇijanta), causative","[""01.0073"", ""meaning-4057123862d9""]",01.0073,kadi~,AhvAne,आह्वाने (āhvāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,kandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d30e70335d419af5b742,causative,"णिजन्त (ṇijanta), causative","[""01.0074"", ""meaning-2c105e011cf3""]",01.0074,kradi~,rodane,रोदने (rodane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,krandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
60805d09e95677d33e9e,causative,"णिजन्त (ṇijanta), causative","[""01.0074"", ""meaning-4057123862d9""]",01.0074,kradi~,AhvAne,आह्वाने (āhvāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,krandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
1169153abeb57b63d71d,causative,"णिजन्त (ṇijanta), causative","[""01.0075"", ""meaning-2c105e011cf3""]",01.0075,kladi~,rodane,रोदने (rodane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,klandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5c7a04a0333f3b32b9c3,causative,"णिजन्त (ṇijanta), causative","[""01.0075"", ""meaning-4057123862d9""]",01.0075,kladi~,AhvAne,आह्वाने (āhvāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,klandi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3303bb540d5bc39b0b07,causative,"णिजन्त (ṇijanta), causative","[""01.0076"", ""meaning-c3ab493c096b""]",01.0076,klidi~,paridevane,परिदेवने (paridevane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,klindi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
4bf4b1e176743c359583,causative,"णिजन्त (ṇijanta), causative","[""01.0077"", ""meaning-182e7822b614""]",01.0077,SunDa~,SudDO,शुद्धौ (śuddhau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,SunDi,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
46947116afcb93d3d051,causative,"णिजन्त (ṇijanta), causative","[""01.0078"", ""meaning-5b3b4eb5a8ec""]",01.0078,SIkf~\,secane,सेचने (secane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,SIki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
dc103db3f9f3a7ba381a,causative,"णिजन्त (ṇijanta), causative","[""01.0079"", ""meaning-5b3b4eb5a8ec""]",01.0079,sIkf~\,secane,सेचने (secane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,sIki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
307347a2f3377a37df2d,causative,"णिजन्त (ṇijanta), causative","[""01.0080"", ""meaning-5042ee4bdbe7""]",01.0080,lokf~\,darSane,दर्शने (darśane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,loki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6b341bcafd5cb7ee4c4f,causative,"णिजन्त (ṇijanta), causative","[""01.0081"", ""meaning-1685c224b9c2""]",01.0081,Slokf~\,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Sloki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
64aebdf0b98c998edb0b,causative,"णिजन्त (ṇijanta), causative","[""01.0082"", ""meaning-5fa3d59b62c4""]",01.0082,Srekf~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Sreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e615112e26785c9b11be,causative,"णिजन्त (ṇijanta), causative","[""01.0083"", ""meaning-2dcb1894fd9b""]",01.0083,drekf~\,Sabde,शब्दे (śabde),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,dreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ba276499f93bce8eb0f3,causative,"णिजन्त (ṇijanta), causative","[""01.0083"", ""meaning-97eb48abf688""]",01.0083,drekf~\,utsAhe,उत्साहे (utsāhe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,dreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f7e3ec651c5fee0ec545,causative,"णिजन्त (ṇijanta), causative","[""01.0084"", ""meaning-2dcb1894fd9b""]",01.0084,Drekf~\,Sabde,शब्दे (śabde),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Dreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
130f40315cfbc5c750d4,causative,"णिजन्त (ṇijanta), causative","[""01.0084"", ""meaning-97eb48abf688""]",01.0084,Drekf~\,utsAhe,उत्साहे (utsāhe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,Dreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9eb14635219f8ea16063,causative,"णिजन्त (ṇijanta), causative","[""01.0085"", ""meaning-97172d4d19e3""]",01.0085,rekf~\,SaNkAyAm,शङ्कायाम् (śaṅkāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,reki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
1c01ca134540b2698631,causative,"णिजन्त (ṇijanta), causative","[""01.0086"", ""meaning-5fa3d59b62c4""]",01.0086,sekf~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,seki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
98c2a71861bcf8ec704b,causative,"णिजन्त (ṇijanta), causative","[""01.0087"", ""meaning-5fa3d59b62c4""]",01.0087,srekf~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,sreki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
762685621f0a944fc86b,causative,"णिजन्त (ṇijanta), causative","[""01.0088"", ""meaning-5fa3d59b62c4""]",01.0088,sraki~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,sraNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
eda14c2eb84d9e3201da,causative,"णिजन्त (ṇijanta), causative","[""01.0089"", ""meaning-5fa3d59b62c4""]",01.0089,Sraki~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,SraNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3eda63ac32eaba9e7a13,causative,"णिजन्त (ṇijanta), causative","[""01.0090"", ""meaning-5fa3d59b62c4""]",01.0090,Slaki~\,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,SlaNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b415417960f58fe0cc35,causative,"णिजन्त (ṇijanta), causative","[""01.0091"", ""meaning-97172d4d19e3""]",01.0091,Saki~\,SaNkAyAm,शङ्कायाम् (śaṅkāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,SaNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b9a4c9e83c711ae54fd6,causative,"णिजन्त (ṇijanta), causative","[""01.0092"", ""meaning-975c9f9c5b51""]",01.0092,aki~\,lakzaRe,लक्षणे (lakṣaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,aNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ebdad18a2b86ea8aff6a,causative,"णिजन्त (ṇijanta), causative","[""01.0093"", ""meaning-2fb8a980f690""]",01.0093,vaki~\,kOwilye,कौटिल्ये (kauṭilye),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.26,vaNki,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
