operation_id,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,output_forms_slp1,reason,count_status
causative,"[""10.0104"", ""meaning-557772409059""]",10.0104,muwa~,saYcUrRane,सञ्चूर्णने (sañcūrṇane),mowi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0105"", ""meaning-8c6c87e51d61""]",10.0105,ulaqi~,utkzepaRe,उत्क्षेपणे (utkṣepaṇe),ulaRqi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0106"", ""meaning-4c7246e8c3c8""]",10.0106,paqi~,nASane,नाशने (nāśane),paRqi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0107"", ""meaning-4c7246e8c3c8""]",10.0107,pasi~,nASane,नाशने (nāśane),paMsi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0108"", ""meaning-22612fd355b3""]",10.0108,mArga,saMskAre,संस्कारे (saṃskāre),mArgi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0108"", ""meaning-5fa3d59b62c4""]",10.0108,mArga,gatO,गतौ (gatau),mArgi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0109"", ""meaning-22612fd355b3""]",10.0109,vraja~,saMskAre,संस्कारे (saṃskāre),vrAji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0110"", ""meaning-635311d3f114""]",10.0110,Sulka~,atisparSane,अतिस्पर्शने (atisparśane),Sulki,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0111"", ""meaning-bebe0cdf773e""]",10.0111,capi~,gatyAm,गत्याम् (gatyām),campi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0112"", ""meaning-f065f9745917""]",10.0112,kzapi~,kzAntyAm,क्षान्त्याम् (kṣāntyām),kzampi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0113"", ""meaning-c86d0da0b44f""]",10.0113,kzaji~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),kzaYji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0114"", ""meaning-c86d0da0b44f""]",10.0114,Caji~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),CaYji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0115"", ""meaning-bebe0cdf773e""]",10.0115,Svarta~,gatyAm,गत्याम् (gatyām),Svarti,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0116"", ""meaning-bebe0cdf773e""]",10.0116,svarta~,gatyAm,गत्याम् (gatyām),svarti,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0116"", ""meaning-c86d0da0b44f""]",10.0116,svarta~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),svarti,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0117"", ""meaning-bebe0cdf773e""]",10.0117,SvaBra~,gatyAm,गत्याम् (gatyām),SvaBri,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0118"", ""meaning-b8db2a479911""]",10.0118,jYapa~,jYAne,ज्ञाने (jñāne),jYapi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0118"", ""meaning-da80675a3d08""]",10.0118,jYapa~,jYApane,ज्ञापने (jñāpane),jYapi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0119"", ""meaning-bf696131e8cf""]",10.0119,yama~,parivezaRe,परिवेषणे (pariveṣaṇe),yami,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0121"", ""meaning-749f57a3abd3""]",10.0121,capa~,parikalpane,परिकल्पने (parikalpane),capi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0124"", ""meaning-a4a3bd9dabd6""]",10.0124,ciY,cayane,चयने (cayane),capi;cayi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0125"", ""meaning-ded5b8f0e366""]",10.0125,Gawwa~,calane,चलने (calane),Gawwi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0126"", ""meaning-1685c224b9c2""]",10.0126,musta~,saNGAte,सङ्घाते (saṅghāte),musti,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0127"", ""meaning-f3eb70b0f3cb""]",10.0127,Kawwa~,saMvaraRe,संवरणे (saṃvaraṇe),Kawwi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0128"", ""meaning-3bf7963ee53c""]",10.0128,zawwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),sawwi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0129"", ""meaning-3bf7963ee53c""]",10.0129,sPiwwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),sPiwwi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0130"", ""meaning-3bf7963ee53c""]",10.0130,cubi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),cumbi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0131"", ""meaning-1685c224b9c2""]",10.0131,pula~,saNGAte,सङ्घाते (saṅghāte),poli,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0132"", ""meaning-1685c224b9c2""]",10.0132,pUrRa~,saNGAte,सङ्घाते (saṅghāte),pUrRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0133"", ""meaning-1685c224b9c2""]",10.0133,puRa~,saNGAte,सङ्घाते (saṅghāte),poRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0134"", ""meaning-1556a33eeaae""]",10.0134,punsa~,aBivarDane,अभिवर्धने (abhivardhane),puMsi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0135"", ""meaning-8c20facfc0ac""]",10.0135,waki~,banDane,बन्धने (bandhane),waNki,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0136"", ""meaning-33b0dcc01e79""]",10.0136,vyapa~,kzaye,क्षये (kṣaye),vyApi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0137"", ""meaning-33b0dcc01e79""]",10.0137,vyaya~,kzaye,क्षये (kṣaye),vyAyi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0139"", ""meaning-accea2e337d0""]",10.0139,DUsa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),DUsi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0140"", ""meaning-accea2e337d0""]",10.0140,DUza~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),DUzi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0141"", ""meaning-accea2e337d0""]",10.0141,DUSa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),DUSi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0142"", ""meaning-883d27e2b0bc""]",10.0142,kIwa~,varRe,वर्णे (varṇe),kIwi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0143"", ""meaning-00f1d7412e01""]",10.0143,cUrRa~,saNkocane,सङ्कोचने (saṅkocane),cUrRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0144"", ""meaning-a8644e0580a4""]",10.0144,pUja~,pUjAyAm,पूजायाम् (pūjāyām),pUji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0145"", ""meaning-5b9ee2b51aea""]",10.0145,arka~,stavane,स्तवने (stavane),arki,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0146"", ""meaning-55c57dae89ef""]",10.0146,SuWa~,Alasye,आलस्ये (ālasye),SoWi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0148"", ""meaning-556802d0e7f6""]",10.0148,juqa~,preraRe,प्रेरणे (preraṇe),joqi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0150"", ""meaning-3aceb4350b07""]",10.0150,mArja~,SabdArTe,शब्दार्थे (śabdārthe),mArji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0151"", ""meaning-3aceb4350b07""]",10.0151,marca~,SabdArTe,शब्दार्थे (śabdārthe),marci,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0152"", ""meaning-7f40d6a1ba16""]",10.0152,Gf,prasravaRe,प्रस्रवणे (prasravaṇe),GAri,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0153"", ""meaning-54d1e144629d""]",10.0153,paci~,vistAravacane,विस्तारवचने (vistāravacane),paYci,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0154"", ""meaning-0dfaedb6863c""]",10.0154,tija~,niSAne,निशाने (niśāne),teji,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0155"", ""meaning-b21f3779e95b""]",10.0155,kFta~,saMSabdane,संशब्दने (saṃśabdane),kIrti,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0156"", ""meaning-c070dfa2517d""]",10.0156,varDa~,Cedane,छेदने (chedane),varDi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0156"", ""meaning-d763b2fae9b6""]",10.0156,varDa~,pUraRe,पूरणे (pūraṇe),varDi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0158"", ""meaning-abda6f362365""]",10.0158,kuBi~,AcCAdane,आच्छादने (ācchādane),kumBi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
