source_code,gana,citation_slp1,source_gloss_slp1,source_gloss_devanagari,source_line,status,assignment_count,units_slp1,reason,remaining_meaning_gap,interpretation_review_id,eligibility_note,review_evidence,provisional_word_id,identity_review,candidate_local_codes,source_url,source_sha256,identity_batch_review_id
01.0058,1,narda~,Sabde,शब्दे,59,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0058,not_flagged_by_exact_citation_check,01.0058,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0059,1,garda~,Sabde,शब्दे,60,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0059,merge_shared_meanings,01.0059,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR69
01.0060,1,tarda~,hiMsAyAm,हिंसायाम्,61,single_gloss,1,hiMsAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0060,not_flagged_by_exact_citation_check,01.0060,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0061,1,karda~,kutsite Sabde,कुत्सिते शब्दे,62,single_gloss,1,kutsite Sabde,"A qualified phrase, not one meaning per word.",,,,[],01.0061,not_flagged_by_exact_citation_check,01.0061,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0062,1,Karda~,dandaSUke (sarpadaMSe),दन्दशूके (सर्पदंशे),63,single_gloss,1,dandaSUka-kriyAyAm,One qualified action associated with a habitual biter. Preserve the qualification; the snake-biting parenthesis is not an additional independent meaning.,,MR03,,"[{""filename"": ""dhatu-mA48.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA48.html"", ""accessed_utc"": ""2026-09-12T14:06:56.573248+00:00"", ""sha256"": ""fb74a163507a04cb3b847bd5f996888e5f06f1f8732fdef5f468886612241806"", ""bytes"": 2111}]",01.0062,not_flagged_by_exact_citation_check,01.0062,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0063,1,ati~,banDane,बन्धने,64,single_gloss,1,banDane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0063,not_flagged_by_exact_citation_check,01.0063,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0064,1,adi~,banDane,बन्धने,65,single_gloss,1,banDane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0064,not_flagged_by_exact_citation_check,01.0064,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0065,1,idi~,paramESvarye,परमैश्वर्ये,66,single_gloss,1,paramESvarye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0065,not_flagged_by_exact_citation_check,01.0065,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0066,1,bidi~,avayave,अवयवे,67,single_gloss,1,avayave,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0066,not_flagged_by_exact_citation_check,01.0066,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0067,1,Bidi~,avayave,अवयवे,68,single_gloss,1,avayave,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0067,not_flagged_by_exact_citation_check,01.0067,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0068,1,gaqi~,vadanEkadeSe,वदनैकदेशे,69,single_gloss,1,vadanEkadeSe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0068,documented_same_word_and_meaning,01.0068,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0069,1,Ridi~,kutsAyAm,कुत्सायाम्,70,single_gloss,1,kutsAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0069,not_flagged_by_exact_citation_check,01.0069,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0070,1,wunadi~,samfdDO,समृद्धौ,71,single_gloss,1,samfdDO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0070,not_flagged_by_exact_citation_check,01.0070,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0071,1,cadi~,AhlAde dIptO ca,आह्लादे दीप्तौ च,72,enumerated_glosses,2,AhlAde; dIptO,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.0071,not_flagged_by_exact_citation_check,01.0071,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0072,1,tradi~,cezwAyAm,चेष्टायाम्,73,single_gloss,1,cezwAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0072,not_flagged_by_exact_citation_check,01.0072,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0073,1,kadi~,AhvAne rodane ca,आह्वाने रोदने च,74,enumerated_glosses,2,AhvAne; rodane,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.0073,not_flagged_by_exact_citation_check,01.0073,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0074,1,kradi~,AhvAne rodane ca,आह्वाने रोदने च,75,enumerated_glosses,2,AhvAne; rodane,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.0074,not_flagged_by_exact_citation_check,01.0074,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0075,1,kladi~,AhvAne rodane ca,आह्वाने रोदने च,76,enumerated_glosses,2,AhvAne; rodane,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.0075,not_flagged_by_exact_citation_check,01.0075,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0076,1,klidi~,paridevane,परिदेवने,77,single_gloss,1,paridevane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0076,not_flagged_by_exact_citation_check,01.0076,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0077,1,SunDa~,SudDO,शुद्धौ,78,single_gloss,1,SudDO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0077,retain_distinct_meanings,01.0077,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR32
01.0078,1,SIkf~\,secane,सेचने,79,single_gloss,1,secane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0078,not_flagged_by_exact_citation_check,01.0078,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0079,1,sIkf~\,secane,सेचने,80,single_gloss,1,secane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0079,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0080,1,lokf~\,darSane,दर्शने,81,single_gloss,1,darSane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0080,not_flagged_by_exact_citation_check,01.0080,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0081,1,Slokf~\,saNGAte,सङ्घाते,82,single_gloss,1,saNGAte,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0081,not_flagged_by_exact_citation_check,01.0081,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0082,1,Srekf~\,gatO,गतौ,83,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0082,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0083,1,drekf~\,SabdotsAhayoH,शब्दोत्साहयोः,84,enumerated_glosses,2,Sabde; utsAhe,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.0083,not_flagged_by_exact_citation_check,01.0083,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0084,1,Drekf~\,SabdotsAhayoH,शब्दोत्साहयोः,85,enumerated_glosses,2,Sabde; utsAhe,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.0084,not_flagged_by_exact_citation_check,01.0084,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0085,1,rekf~\,SaNkAyAm,शङ्कायाम्,86,single_gloss,1,SaNkAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0085,not_flagged_by_exact_citation_check,01.0085,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0086,1,sekf~\,gatO,गतौ,87,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0086,not_flagged_by_exact_citation_check,01.0086,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0087,1,srekf~\,gatO,गतौ,88,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0087,not_flagged_by_exact_citation_check,01.0087,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0088,1,sraki~\,gatO,गतौ,89,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0088,not_flagged_by_exact_citation_check,01.0088,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0089,1,Sraki~\,gatO,गतौ,90,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0089,not_flagged_by_exact_citation_check,01.0089,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0090,1,Slaki~\,gatO,गतौ,91,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0090,not_flagged_by_exact_citation_check,01.0090,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0091,1,Saki~\,SaNkAyAm,शङ्कायाम्,92,single_gloss,1,SaNkAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0091,not_flagged_by_exact_citation_check,01.0091,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0092,1,aki~\,lakzaRe,लक्षणे,93,single_gloss,1,lakzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0092,not_flagged_by_exact_citation_check,01.0092,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0093,1,vaki~\,kOwilye,कौटिल्ये,94,single_gloss,1,kOwilye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0093,retain_distinct_meanings,01.0093,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR196
01.0094,1,maki~\,maRqane,मण्डने,95,single_gloss,1,maRqane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0094,not_flagged_by_exact_citation_check,01.0094,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0095,1,kaka~\,lOlye,लौल्ये,96,single_gloss,1,lOlye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0095,not_flagged_by_exact_citation_check,01.0095,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0096,1,kuka~\,AdAne,आदाने,97,single_gloss,1,AdAne,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0096,not_flagged_by_exact_citation_check,01.0096,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0097,1,vfka~\,AdAne,आदाने,98,single_gloss,1,AdAne,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0097,not_flagged_by_exact_citation_check,01.0097,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0098,1,caka~\,tfptO pratIGAte ca,तृप्तौ प्रतीघाते च,99,enumerated_glosses,2,tfptO; pratIGAte,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.0098,not_flagged_by_exact_citation_check,01.0098,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0099,1,kaki~\,gatO,गतौ,100,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0099,not_flagged_by_exact_citation_check,01.0099,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0100,1,vaki~\,gatO,गतौ,101,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0100,retain_distinct_meanings,01.0100,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR196
01.0101,1,Svaki~\,gatO,गतौ,102,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0101,not_flagged_by_exact_citation_check,01.0101,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0102,1,traki~\,gatO,गतौ,103,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0102,not_flagged_by_exact_citation_check,01.0102,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0103,1,QOkf~\,gatO,गतौ,104,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0103,not_flagged_by_exact_citation_check,01.0103,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0104,1,trOkf~\,gatO,गतौ,105,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0104,not_flagged_by_exact_citation_check,01.0104,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0105,1,zvazka~\,gatO,गतौ,106,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0105,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0106,1,vaska~\,gatO,गतौ,107,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0106,not_flagged_by_exact_citation_check,01.0106,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.0107,1,maska~\,gatO,गतौ,108,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.0107,not_flagged_by_exact_citation_check,01.0107,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
