conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status,generated_output_forms_slp1,generated_output_variant_count,missing_expected_forms_slp1,additional_unconditioned_engine_forms_slp1,engine_error,verification_status,verified_word_meaning_id
4d4ede62acae6be31150,Sakuni,Hanti,What one kills. (4.4.35),Wak,SAkunika,1,4.4.35,kashika_4_4.rs:243,0,source_conditioned_relation_not_independent_nominal_count,SAkunika,1,,,,verified,b920d47d2f66754313db
f503a330cf05f9c59344,SalAkA,TenaDivyatiJayatiJitam,"One who gambles, conquers, or is conquered with this. (4.4.2)",Wak,SAlAkika,1,4.4.2,kashika_4_4.rs:26,0,source_conditioned_relation_not_independent_nominal_count,SAlAkika,1,,,,verified,e1dcfc7451938ec7160e
a44b0db4b8c11563e509,SalAlu,TadAsyaPanyam,One who sells this item. (4.4.51),Wak,SAlAluka,1,4.4.54,kashika_4_4.rs:385,0,source_conditioned_relation_not_independent_nominal_count,SAlAluka,1,,,,verified,ee2f3585a3c521817b1a
52c5944036003930f8df,SalAlu,TadAsyaPanyam,One who sells this item. (4.4.51),zWan,SalAluka,1,4.4.54,kashika_4_4.rs:384,0,source_conditioned_relation_not_independent_nominal_count,SalAluka,1,,,,verified,3e60497d471ed2bf4a1b
29f299efe8ac6d369c49,SamI,Hrasve,,ra,SamIra,1,5.3.88,kashika_5_3.rs:301,0,source_conditioned_relation_not_independent_nominal_count,SamIra,1,,,,verified,d5eeecee89d3fea98ca4
f99e721fb33708128fc2,SamI,TasyaVikara,Modification of this. (4.3.134),wlaY,SAmIla,1,4.3.142,kashika_4_3.rs:472,0,source_conditioned_relation_not_independent_nominal_count,SAmIla,1,,,,verified,a5d57d12e39fc1854895
53d4ad5cdd361f29480c,Sanku,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),yat,SaNkavya,1,5.1.12,kashika_5_1.rs:125,0,source_conditioned_relation_not_independent_nominal_count,SaNkavya,1,,,,verified,d5b3facb4607ec9e65d7
74ee294dc3829ef97250,Sara,TasyaVikara,Modification of this. (4.3.134),mayaw,Saramaya,1,4.3.144,kashika_4_3.rs:481,0,source_conditioned_relation_not_independent_nominal_count,Saramaya,1,,,,verified,40d495ccd04edb969787
29de1a94f9a1a41401de,SaraRa,TatraSadhu,Skilled in this. (4.4.98),yat,SaraRya,1,4.4.98,kashika_4_4.rs:634,0,source_conditioned_relation_not_independent_nominal_count,SaraRya,1,,,,verified,1e9421d4ea62130f6687
2a8796adf8acad8dab84,Sarad,TatraJata,Where this was born. (4.3.25),aR,SArada,1,4.3.27,kashika_4_3.rs:103,0,source_conditioned_relation_not_independent_nominal_count,SArada,1,,,,verified,631dfce52a022dbb22fb
2bacc589b98de7da2c8a,Sarad,TatraJata,Where this was born. (4.3.25),vuY,SAradaka,1,4.3.27,kashika_4_3.rs:101,0,source_conditioned_relation_not_independent_nominal_count,SAradaka,1,,,,verified,fb72019297dcc453c856
76d9a765a0e6fc3681f7,SaradaRqA,Janapada,Country. (4.1.168),iY,SAradaRqi,1,4.1.173,kashika_4_1.rs:896,0,source_conditioned_relation_not_independent_nominal_count,SAradaRqi,1,,,,verified,46e23b298085fde60dd3
52924437d53d583c5964,Saradvat,Gotra,Patronymic lineage. (4.1.98),Pak,SAradvatAyana,1,4.1.102,kashika_4_1.rs:512,0,source_conditioned_relation_not_independent_nominal_count,SAradvatAyana,1,,,,verified,7346bbf4d251f5584db0
48dbdcc6cc475138cbae,Saradvat,Gotra,Patronymic lineage. (4.1.98),aY,SAradvata,1,4.1.102,kashika_4_1.rs:513,0,source_conditioned_relation_not_independent_nominal_count,SAradvata,1,,,,verified,00e5dfa3406b1699f045
8288a02b570fef3b8e5c,SarkarA,IvePratikrtau,,aR,SArkara,1,5.3.107,kashika_5_3.rs:378,0,source_conditioned_relation_not_independent_nominal_count,SArkara,1,,,,verified,7e9afb8502fb57a25ce4
df72a2b5c2991e151010,Sata,TadArhati,One deserves this. (5.1.63),Wan,Satika,1,5.1.63,kashika_5_1.rs:388,0,source_conditioned_relation_not_independent_nominal_count,Satika,1,,,,verified,b5da7d2572fe748ab669
e2be054490f03760f65d,Sata,TadArhati,One deserves this. (5.1.63),yat,Satya,1,5.1.63,kashika_5_1.rs:389,0,source_conditioned_relation_not_independent_nominal_count,Satya,1,,,,verified,b15992b16bc8bb889dc3
875a49f601d7b9020ad6,Sata,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",Wan,Satika,1,5.1.47,kashika_5_1.rs:314,0,source_conditioned_relation_not_independent_nominal_count,Satika,1,,,,verified,3f0bfb9691f3b63f5d64
b3f737c2c8c3759ef788,Sata,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",yat,Satya,1,5.1.47,kashika_5_1.rs:313,0,source_conditioned_relation_not_independent_nominal_count,Satya,1,,,,verified,855917e2971b2721f94e
8f2b17580b273132f3cb,Sata,TadAsyaParimanam,The measure of this. (5.1.57),Wan,Satika,1,5.1.57,kashika_5_1.rs:377,0,source_conditioned_relation_not_independent_nominal_count,Satika,1,,,,verified,a34b309c44cf276cd74a
947092d7f44957bbd78e,Sata,TadAsyaParimanam,The measure of this. (5.1.57),yat,Satya,1,5.1.57,kashika_5_1.rs:378,0,source_conditioned_relation_not_independent_nominal_count,Satya,1,,,,verified,2fdadbba6ee2955bda56
05ff62fc342ec8d9a5a5,Sata,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",Wan,Satika,1,5.1.38,kashika_5_1.rs:267,0,source_conditioned_relation_not_independent_nominal_count,Satika,1,,,,verified,159a7cec1713cd4984f0
f7a11eb19f5051ed091d,Sata,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",yat,Satya,1,5.1.38,kashika_5_1.rs:266,0,source_conditioned_relation_not_independent_nominal_count,Satya,1,,,,verified,60aa9d20c5d6c8b59728
f3ded9e9108a64f54248,Sata,TenaKritam,What is bought with this. (5.1.37),Wan,Satika,1,5.1.21;5.1.37,kashika_5_1.rs:200;kashika_5_1.rs:254,1,source_conditioned_relation_not_independent_nominal_count,Satika,1,,,,verified,e8a03a250de0cc9e41b8
1fce51441cd9c39d6eb2,Sata,TenaKritam,What is bought with this. (5.1.37),kan,Sataka,1,5.1.21,kashika_5_1.rs:202,0,source_conditioned_relation_not_independent_nominal_count,Sataka,1,,,,verified,7b22d4edf3600b5dfd26
5093a4e0536f36a766b6,Sata,TenaKritam,What is bought with this. (5.1.37),yat,Satya,1,5.1.21;5.1.37,kashika_5_1.rs:201;kashika_5_1.rs:253,1,source_conditioned_relation_not_independent_nominal_count,Satya,1,,,,verified,f0d7b4c3810f75686382
ee195565540474ff0289,SatamAna,TenaKritam,What is bought with this. (5.1.37),aR,SAtamAna,1,5.1.27,kashika_5_1.rs:238,0,source_conditioned_relation_not_independent_nominal_count,SAtamAna,1,,,,verified,dff794ed7014439bf69a
c38fb7e330af2a371c10,Satapati,TasyaApatyam,Descendant. (4.1.92),aR,SAtapata,1,4.1.84,kashika_4_1.rs:428,0,source_conditioned_relation_not_independent_nominal_count,SAtapata,1,,,,verified,125ab2647f551d03305e
608b5d9783162ee8e401,Satarudra,SaAsyaDevata,Having this as a god. (4.2.24),Ca,SatarudrIya,1,4.2.28,kashika_4_2.rs:89,0,source_conditioned_relation_not_independent_nominal_count,SatarudrIya,1,,,,verified,aabc884fcd4ef089e75b
6888ceb341ffd51832c8,Satarudra,SaAsyaDevata,Having this as a god. (4.2.24),Ga,Satarudriya,1,4.2.28,kashika_4_2.rs:88,0,source_conditioned_relation_not_independent_nominal_count,Satarudriya,1,,,,verified,9a335da61542e59ae22d
e3127a4594f80c7e1a4a,Sazkula,Shilam,One who has this habit. (4.4.61),Wak,SAzkulika,1,4.4.61,kashika_4_4.rs:433,0,source_conditioned_relation_not_independent_nominal_count,SAzkulika,1,,,,verified,031abc6ba211f79c912f
70b3f52b6be8e220624e,Sazkula,TadAsmaiDiyateNiyuktam,To whom this is given rightfully. (4.4.66),Wak,SAzkulika,1,4.4.66,kashika_4_4.rs:453,0,source_conditioned_relation_not_independent_nominal_count,SAzkulika,1,,,,verified,73b8a021a46a7f56fea5
bd6b7d881f4090982d43,Sazkula,TadAsyaPanyam,One who sells this item. (4.4.51),Wak,SAzkulika,1,4.4.51,kashika_4_4.rs:366,0,source_conditioned_relation_not_independent_nominal_count,SAzkulika,1,,,,verified,02c09a74c8d9b6927695
8669127130534b7e0d14,SfNgavera,TenaSamskrtam,Cultured or processed. (4.4.3),Wak,SArNgaverika,1,4.4.3,kashika_4_4.rs:34,0,source_conditioned_relation_not_independent_nominal_count,SArNgaverika,1,,,,verified,6766d42ea02e4b9b55e5
ca0c77c7970d6d33cce7,SfNgavera,TenaSamsrshte,Mixed with. (4.4.22),Wak,SArNgaverika,1,4.4.22,kashika_4_4.rs:161,0,source_conditioned_relation_not_independent_nominal_count,SArNgaverika,1,,,,verified,9afe91809f8d8a4597ad
31e16a05e007c635e475,Sibi,TasyaVishayoDeshe,A domain of this. (4.2.52),aR,SEba,1,4.2.52,kashika_4_2.rs:224,0,source_conditioned_relation_not_independent_nominal_count,SEba,1,,,,verified,d736bae6aaaf898891e7
3e7a772ce17c3fdc4b64,SilAlin,TenaProktam,What is proclaimed by this person. (4.3.101),Rini,SElAlin,1,4.3.110,kashika_4_3.rs:351,0,source_conditioned_relation_not_independent_nominal_count,SElAlin,1,,,,verified,748df7eec34f2222e72c
df20f12fce898212833b,SivarUpya,TatraJata,Where this was born. (4.3.25),Ya,SEvarUpya,1,4.2.106,kashika_4_2.rs:461,0,source_conditioned_relation_not_independent_nominal_count,SEvarUpya,1,,,,verified,e4e147a4fa2fb77f161a
b78bff7dc9ed33f26f42,SrARA,TadAsmaiDiyateNiyuktam,To whom this is given rightfully. (4.4.66),wiWan,SrARika,1,4.4.67,kashika_4_4.rs:459,0,source_conditioned_relation_not_independent_nominal_count,SrARika,1,,,,verified,7ffa5d3a5a4640d0d33f
c87bc6e8e33607180dbf,SuBra,TasyaApatyam,Descendant. (4.1.92),Qak,SOBreya,1,4.1.123,kashika_4_1.rs:651,0,source_conditioned_relation_not_independent_nominal_count,SOBreya,1,,,,verified,e5e00da28fc7ddf53dbc
351c727d9a1bcdfd3253,SuNga,TasyaApatyam,Descendant. (4.1.92),aR,SONga,1,4.1.117,kashika_4_1.rs:598,0,source_conditioned_relation_not_independent_nominal_count,SONga,1,,,,verified,031c9f9ada8f856f95b4
052cb67c472527d892bd,SuNga,TasyaApatyam,Descendant. (4.1.92),iY,SONgi,1,4.1.117,kashika_4_1.rs:599,0,source_conditioned_relation_not_independent_nominal_count,SONgi,1,,,,verified,0caa1bd1a87a57e15cfa
7c849a92f7607f87f429,SuRqA,Hrasve,,ra,SuRqAra,1,5.3.88,kashika_5_3.rs:302,0,source_conditioned_relation_not_independent_nominal_count,SuRqAra,1,,,,verified,474015c165fae50f5a35
60f758ec9805a8d87c4e,SuRqika,TataAgata,Where one came from. (4.3.74),aR,SORqika,1,4.3.76,kashika_4_3.rs:270,0,source_conditioned_relation_not_independent_nominal_count,SORqika,1,,,,verified,f3edeeca7ded2b910f93
4225f391e38d62111e88,Sukla,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,SuklI,1,5.4.50,kashika_5_4.rs:155,0,source_conditioned_relation_not_independent_nominal_count,SuklI,1,,,,verified,8eb3fb72728ba92a7f80
46adf0698e923f71e3d9,Sukra,SaAsyaDevata,Having this as a god. (4.2.24),Gan,Sukriya,1,4.2.26,kashika_4_2.rs:71,0,source_conditioned_relation_not_independent_nominal_count,Sukriya,1,,,,verified,1218c2babc295f1a8f65
3067ba21f68ec4cdb8cf,SulkaSAlA,Avakraya,What is taxed. (4.4.50),Wak,SOlkaSAlika,1,4.4.50,kashika_4_4.rs:357,0,source_conditioned_relation_not_independent_nominal_count,SOlkaSAlika,1,,,,verified,3258b5d18498e02ba03d
90430ec39f5878ca3773,SulkaSAlA,Niyuktam,Where one is appointed. (4.4.69),Wak,SOlkaSAlika,1,4.4.69,kashika_4_4.rs:472,0,source_conditioned_relation_not_independent_nominal_count,SOlkaSAlika,1,,,,verified,1ba7ad986a92b32fa985
b21bd4ec0ba8aa7cdb57,SulkaSAlA,TasyaDharmyam,One who has this custom. (4.4.47),Wak,SOlkaSAlika,1,4.4.47,kashika_4_4.rs:332,0,source_conditioned_relation_not_independent_nominal_count,SOlkaSAlika,1,,,,verified,9286151048e5a397480a
4416d4423dc19aa090d5,SulkamATa,Hanti,What one kills. (4.4.35),Wak,SOlkamATika,1,4.4.37,kashika_4_4.rs:264,0,source_conditioned_relation_not_independent_nominal_count,SOlkamATika,1,,,,verified,32398eb5f055d003dde8
79d4dd473e9fc0e922d9,Sunaka,Gotra,Patronymic lineage. (4.1.98),Pak,SOnakAyana,1,4.1.102,kashika_4_1.rs:514,0,source_conditioned_relation_not_independent_nominal_count,SOnakAyana,1,,,,verified,5f0759fff942fa61b5bf
ea8536b1e5a084d84ee0,Sunaka,Gotra,Patronymic lineage. (4.1.98),aY,SOnaka,1,4.1.102,kashika_4_1.rs:515,0,source_conditioned_relation_not_independent_nominal_count,SOnaka,1,,,,verified,4a05431802491d640b77
abec0754d3bf1bba0cea,SvaSura,TasyaApatyam,Descendant. (4.1.92),yat,SvaSurya,1,4.1.137,kashika_4_1.rs:731,0,source_conditioned_relation_not_independent_nominal_count,SvaSurya,1,,,,verified,25bfb817704ab4e27e64
f34488e08b02293c8be6,SvagaRa,TenaCarati,One who walks or eats with this. (4.4.8),WaY,SvAgaRika,1,4.4.11,kashika_4_4.rs:88,0,source_conditioned_relation_not_independent_nominal_count,SvAgaRika,1,,,,verified,f6f150d0e30396e772e5
bcfee4c107f07ba49b62,SvagaRa,TenaCarati,One who walks or eats with this. (4.4.8),zWan,SvagaRika,1,4.4.11,kashika_4_4.rs:87,0,source_conditioned_relation_not_independent_nominal_count,SvagaRika,1,,,,verified,87bf6f3c17de3afd8ea0
0a866adb870c3afbb3b4,Svas,TatraBhava,Where this stays or exists. (4.3.53),WaY,SOvastika,1,4.3.15,kashika_4_3.rs:57,0,source_conditioned_relation_not_independent_nominal_count,,0,SOvastika,,,engine_mismatch_not_admitted,
53915ebe6ff885832c31,Svas,TatraBhava,Where this stays or exists. (4.3.53),tyap,Svastya,1,4.3.15,kashika_4_3.rs:58,0,source_conditioned_relation_not_independent_nominal_count,Svastya,1,,,,verified,460bd522693b28b4b127
da8fe97866badd9c21c7,Svas,TatraBhava,Where this stays or exists. (4.3.53),tyu,Svastana,1,4.3.15,kashika_4_3.rs:59,0,source_conditioned_relation_not_independent_nominal_count,,0,Svastana,,,engine_mismatch_not_admitted,
212dadbaf2dd074e1879,Svas,TatraBhava,Where this stays or exists. (4.3.53),tyul,Svastana,1,4.3.15,kashika_4_3.rs:60,0,source_conditioned_relation_not_independent_nominal_count,,0,Svastana,,,engine_mismatch_not_admitted,
a2c587443e7383f261e3,SvetacCatra,TadArhati,One deserves this. (5.1.63),Wak,SvEtacCatrika,1,5.1.63,kashika_5_1.rs:386,0,source_conditioned_relation_not_independent_nominal_count,SvEtacCatrika,1,,,,verified,6a78757800fa3d08bfa8
a5c0f4ed89ba3fd2d979,SyAmAka,Unchati,What is gleaned. (4.4.32),Wak,SyAmAkika,1,4.4.32,kashika_4_4.rs:224,0,source_conditioned_relation_not_independent_nominal_count,SyAmAkika,1,,,,verified,66d3b9a6d4c13a6a24b0
b44534f89fc517a90abb,SyAmagu,TasyaApatyam,Descendant. (4.1.92),aR,SyAmagava,1,4.1.92,kashika_4_1.rs:460,0,source_conditioned_relation_not_independent_nominal_count,SyAmagava,1,,,,verified,3841fbd1ea5217b05c40
98c6951a6577323a797a,UrRA,TasyaVikara,Modification of this. (4.3.134),aY,OrRa,1,4.3.158,kashika_4_3.rs:513,0,source_conditioned_relation_not_independent_nominal_count,OrRa,1,,,,verified,5774724927e0b07cf433
f965dbcd15559e74a081,UrRA,TasyaVikara,Modification of this. (4.3.134),vuY,OrRaka,1,4.3.158,kashika_4_3.rs:512,0,source_conditioned_relation_not_independent_nominal_count,OrRaka,1,,,,verified,6db152fe2dab2835b2aa
4d1ef8c7419ec084e46d,Uru,TadAsyaPramanam,Measure. (5.2.37),daGnac,UrudaGna,1,5.2.37,kashika_5_2.rs:217,0,source_conditioned_relation_not_independent_nominal_count,UrudaGna,1,,,,verified,1eaf3706bb2a001b86b8
4eefa1c170de3c29e04b,Uru,TadAsyaPramanam,Measure. (5.2.37),dvayasac,Urudvayasa,1,5.2.37,kashika_5_2.rs:216,0,source_conditioned_relation_not_independent_nominal_count,Urudvayasa,1,,,,verified,e4138da8935d778fdffe
949c9863317e5e185046,Uru,TadAsyaPramanam,Measure. (5.2.37),mAtrac,UrumAtra,1,5.2.37,kashika_5_2.rs:218,0,source_conditioned_relation_not_independent_nominal_count,UrumAtra,1,,,,verified,e8a40db75a3eaaff9b8e
789ab9e9c8283b66e6d2,Uru,TadVidhyati,What one pierces. (4.4.83),yat,Uravya,1,4.4.83,kashika_4_4.rs:551,0,source_conditioned_relation_not_independent_nominal_count,Uravya,1,,,,verified,6085befd0cf437a92ec1
448c5842ce32bff3913b,aBra,TatraBhava,Where this stays or exists. (4.3.53),Ga,aBriya,1,4.4.118,kashika_4_4.rs:725,0,source_conditioned_relation_not_independent_nominal_count,,0,aBriya,,,engine_mismatch_not_admitted,
95531e2125edb6dc5d9e,aBri,TenaDivyatiJayatiJitam,"One who gambles, conquers, or is conquered with this. (4.4.2)",Wak,ABrika,1,4.4.2,kashika_4_4.rs:27,0,source_conditioned_relation_not_independent_nominal_count,ABrika,1,,,,verified,7068f0c824f5f1305414
52cc64b74f240aaea8b5,aDamArDa,TatraJata,Where this was born. (4.3.25),yat,aDamArDya,1,4.3.5,kashika_4_3.rs:36,0,source_conditioned_relation_not_independent_nominal_count,aDamArDya,1,,,,verified,46919803e9bcac0fecd5
f6548f047a933da0fea2,aDarma,Carati,What one practices. (4.4.41),Wak,ADarmika,1,4.4.41,kashika_4_4.rs:296,0,source_conditioned_relation_not_independent_nominal_count,ADarmika,1,,,,verified,b9c84c84bf783813eda5
fd2afa74ae4e5e34eab8,aDvan,AlamGami,Fit to go. (5.2.15),Ka,aDvanIna,1,5.2.16,kashika_5_2.rs:106,0,source_conditioned_relation_not_independent_nominal_count,aDvanIna,1,,,,verified,9c2948d1d1062d8be5d7
fdd1f496fe24a9ce4f1c,aDvan,AlamGami,Fit to go. (5.2.15),yat,aDvanya,1,5.2.16,kashika_5_2.rs:105,0,source_conditioned_relation_not_independent_nominal_count,aDvanya,1,,,,verified,7e8e37e6728504f7c034
9791fc59d86285483d0c,aDvaryu,TasyaIdam,One who has this. (4.3.120),aY,ADvaryava,1,4.3.123,kashika_4_3.rs:382,0,source_conditioned_relation_not_independent_nominal_count,ADvaryava,1,,,,verified,e091ff746c50ae318f1a
f90e2646c071e947d7f5,aMSa,Hari,Who must take this.. (5.2.69),kan,aMSaka,1,5.2.69,kashika_5_2.rs:362,0,source_conditioned_relation_not_independent_nominal_count,aMSaka,1,,,,verified,3552406571c0d9cd2583
ad8e77dfb89ec1ad9e2c,aNgAra,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),Ca,aNgArIya,1,5.1.12,kashika_5_1.rs:123,0,source_conditioned_relation_not_independent_nominal_count,aNgArIya,1,,,,verified,6181ff6ed6df3930a856
5ae1ffa4b4e85bd1ec96,aNga,Janapada,Country. (4.1.168),aR,ANga,1,4.1.170,kashika_4_1.rs:858,0,source_conditioned_relation_not_independent_nominal_count,ANga,1,,,,verified,e277044e8515eee055e5
d16b97fc91d4691bef98,aNguli,IvePratikrtau,,Wak,ANgulika,1,5.3.108,kashika_5_3.rs:384,0,source_conditioned_relation_not_independent_nominal_count,ANgulika,1,,,,verified,e2786878c8f36217c2d5
471e9bac727d6a7b75db,aNguli,TatraBhava,Where this stays or exists. (4.3.53),Ca,aNgulIya,1,4.3.62,kashika_4_3.rs:240,0,source_conditioned_relation_not_independent_nominal_count,aNgulIya,1,,,,verified,92da74a10f1cfbd933c9
1359afb2a6ada7228a31,aSIti,TenaKritam,What is bought with this. (5.1.37),WaY,ASItika,1,5.1.37,kashika_5_1.rs:248,0,source_conditioned_relation_not_independent_nominal_count,ASItika,1,,,,verified,4edbf89b7be5085412b0
72c158375027ade47844,aSmaka,Janapada,Country. (4.1.168),iY,ASmaki,1,4.1.173,kashika_4_1.rs:900,0,source_conditioned_relation_not_independent_nominal_count,ASmaki,1,,,,verified,c1d862febdc19b1633d3
5e3d4edf586d403f54db,aSman,Gotra,Patronymic lineage. (4.1.98),PaY,ASmAyana,1,4.1.110,kashika_4_1.rs:570,0,source_conditioned_relation_not_independent_nominal_count,ASmAyana,1,,,,verified,88f4c727795274c541f6
e4aeed801b8c00d63c5b,aSva,Ajnate,Not known. (5.3.73),ka,aSvaka,1,5.3.70,kashika_5_3.rs:266,0,source_conditioned_relation_not_independent_nominal_count,aSvaka,1,,,,verified,30fcc11d0583d98538cb
e001906a105dbe3c0e81,aSva,EkahaGama,What can be traveled in one day. (5.2.19),KaY,ASvIna,1,5.2.19,kashika_5_2.rs:121,0,source_conditioned_relation_not_independent_nominal_count,ASvIna,1,,,,verified,de436e860e88d6895528
ab3b3b3e99d3cd278eb8,aSva,Gotra,Patronymic lineage. (4.1.98),PaY,ASvAyana,1,4.1.110,kashika_4_1.rs:569,0,source_conditioned_relation_not_independent_nominal_count,ASvAyana,1,,,,verified,41ca219711729403c26d
103a56e8b6b9649e3e44,aSva,IvePratikrtau,,kan,aSvaka,1,5.3.96,kashika_5_3.rs:352,0,source_conditioned_relation_not_independent_nominal_count,aSvaka,1,,,,verified,faf6d4039e4f48fba830
a6db089ec3848bee9ada,aSva,Tanutve,Slenderness. (5.3.91),zwarac,aSvatara,1,5.3.91,kashika_5_3.rs:325,0,source_conditioned_relation_not_independent_nominal_count,aSvatara,1,,,,verified,28bb94f2e37aa2fd850d
f56a67f2a82dd29245d2,aSva,TasyaSamuha,A collection of this. (4.2.37),Ca,aSvIya,1,4.2.48,kashika_4_2.rs:204,0,source_conditioned_relation_not_independent_nominal_count,aSvIya,1,,,,verified,846e2543d3ac807d6dc2
210e1fba1fea1701e348,aSva,TasyaSamuha,A collection of this. (4.2.37),aR,ASva,1,4.2.48,kashika_4_2.rs:205,0,source_conditioned_relation_not_independent_nominal_count,ASva,1,,,,verified,73354fa2676af6af00e3
3a3993e2ba9550e8dc1d,aSva,TenaCarati,One who walks or eats with this. (4.4.8),zWan,aSvika,1,4.4.10,kashika_4_4.rs:81,0,source_conditioned_relation_not_independent_nominal_count,aSvika,1,,,,verified,13fe8666596077676d5f
bb64ea3c003a2af51af4,aSvapAlI,TasyaApatyam,Descendant. (4.1.92),Wak,ASvapAlika,1,4.1.146,kashika_4_1.rs:783,0,source_conditioned_relation_not_independent_nominal_count,ASvapAlika,1,,,,verified,a7a29f8b7a9ebf7ad597
d8e348e0cd6d29dbc26b,aSvapati,TasyaApatyam,Descendant. (4.1.92),aR,ASvapata,1,4.1.84;4.1.92,kashika_4_1.rs:427;kashika_4_1.rs:453,1,source_conditioned_relation_not_independent_nominal_count,ASvapata,1,,,,verified,6922ec7765a2fdbccc54
2cd2de7bc2fd1d7b852b,aditi,SaAsyaDevata,Having this as a god. (4.2.24),Rya,Aditya,1,4.2.24,kashika_4_2.rs:59,0,source_conditioned_relation_not_independent_nominal_count,Aditya,1,,,,verified,31e8c9391bf12e71b3fb
6e9c750d60634f3653e4,aditi,TasyaApatyam,Descendant. (4.1.92),Rya,Aditya,1,4.1.85,kashika_4_1.rs:434,0,source_conditioned_relation_not_independent_nominal_count,Aditya,1,,,,verified,3a9f9fe603188622899a
5decb5a6d9d1803dd066,agni,AbhutaTadbhava,Becoming what one was not. (5.4.50),sAti,agnisAt,1,5.4.52,kashika_5_4.rs:171,0,source_conditioned_relation_not_independent_nominal_count,agnisAt,1,,,,verified,fadd4ec82bd0134c74b1
9fa8d325fc9dadf1f337,agni,SaAsyaDevata,Having this as a god. (4.2.24),Qak,Agneya,1,4.2.33,kashika_4_2.rs:130,0,source_conditioned_relation_not_independent_nominal_count,Agneya,1,,,,verified,75d8f9cebeb6bdec16f2
