conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status
9f1cb17325fd449d00bb,mahArAja,SaAsyaDevata,Having this as a god. (4.2.24),WaY,mAhArAjika,1,4.2.35,kashika_4_2.rs:135,0,source_conditioned_relation_not_independent_nominal_count
f894f745f659797d1a00,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),Ca,mahendrIya,1,4.2.29,kashika_4_2.rs:96,0,source_conditioned_relation_not_independent_nominal_count
67ee364a2d574af9fea5,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),Ga,mahendriya,1,4.2.29,kashika_4_2.rs:94,0,source_conditioned_relation_not_independent_nominal_count
5f8c853efee750be0d56,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),aR,mAhendra,1,4.2.29,kashika_4_2.rs:95,0,source_conditioned_relation_not_independent_nominal_count
d21f5e737c60c32e1885,mahizI,TasyaDharmyam,One who has this custom. (4.4.47),aR,mAhiza,1,4.4.48,kashika_4_4.rs:340,0,source_conditioned_relation_not_independent_nominal_count
c2ca7528550705a3c14f,mahizika,TatraJata,Where this was born. (4.3.25),aR,mAhizika,1,4.2.132,kashika_4_2.rs:508,0,source_conditioned_relation_not_independent_nominal_count
71f28fa833a4dc9a6e42,manu,Jatau,A class. (4.1.161),aY,mAnuza,1,4.1.161,kashika_4_1.rs:820,0,source_conditioned_relation_not_independent_nominal_count
46b27ae8fdb1bdd4a48b,manu,Jatau,A class. (4.1.161),yat,manuzya,1,4.1.161,kashika_4_1.rs:821,0,source_conditioned_relation_not_independent_nominal_count
0ca0a8c699ec83190896,manu,TasyaApatyam,Descendant. (4.1.92),aR,mAnava,1,4.1.161,kashika_4_1.rs:823,0,source_conditioned_relation_not_independent_nominal_count
2fe42a231cb9a713b5a2,maqquka,Shilpam,One who has this art. (4.4.55),Wak,mAqqukika,1,4.4.56,kashika_4_4.rs:398,0,source_conditioned_relation_not_independent_nominal_count
a933a35c597e1088e25e,maqquka,Shilpam,One who has this art. (4.4.55),aR,mAqquka,1,4.4.56,kashika_4_4.rs:397,0,source_conditioned_relation_not_independent_nominal_count
aa20b57e5e9443f1e25d,marIci,TasyaApatyam,Descendant. (4.1.92),aR,mArIca,1,4.1.122,kashika_4_1.rs:646,0,source_conditioned_relation_not_independent_nominal_count
5ad161f558ecaf388468,marici,TenaSamskrtam,Cultured or processed. (4.4.3),Wak,mAricika,1,4.4.3,kashika_4_4.rs:35,0,source_conditioned_relation_not_independent_nominal_count
9b546392a3a1a58dc27d,marici,TenaSamsrshte,Mixed with. (4.4.22),Wak,mAricika,1,4.4.22,kashika_4_4.rs:160,0,source_conditioned_relation_not_independent_nominal_count
b5b17a8337995b10b0cc,matsya,Hanti,What one kills. (4.4.35),Wak,mAtsyika,1,4.4.35,kashika_4_4.rs:246,0,source_conditioned_relation_not_independent_nominal_count
1f634ec9a8200c92fed1,mayUra,Hanti,What one kills. (4.4.35),Wak,mAyUrika,1,4.4.35,kashika_4_4.rs:244,0,source_conditioned_relation_not_independent_nominal_count
d06cca78ae1f2adaf203,mayUra,TasyaVikara,Modification of this. (4.3.134),aR,mAyUra,1,4.3.135,kashika_4_3.rs:426,0,source_conditioned_relation_not_independent_nominal_count
f5705035838337eb9aa5,mfd,TasyaVikara,Modification of this. (4.3.134),mayaw,mfnmaya,1,4.3.144,kashika_4_3.rs:483,0,source_conditioned_relation_not_independent_nominal_count
fdfb6fd0efea50d892c5,mfdaNga,Shilpam,One who has this art. (4.4.55),Wak,mArdaNgika,1,4.4.55,kashika_4_4.rs:390,0,source_conditioned_relation_not_independent_nominal_count
d05e85c8304306b465f2,mfga,Hanti,What one kills. (4.4.35),Wak,mArgika,1,4.4.35,kashika_4_4.rs:250,0,source_conditioned_relation_not_independent_nominal_count
d1830a5be63eaf8ea259,modaka,Shilam,One who has this habit. (4.4.61),Wak,mOdakika,1,4.4.61,kashika_4_4.rs:434,0,source_conditioned_relation_not_independent_nominal_count
7b66cdd1f12948290272,modaka,TadAsyaPanyam,One who sells this item. (4.4.51),Wak,mOdakika,1,4.4.51,kashika_4_4.rs:367,0,source_conditioned_relation_not_independent_nominal_count
94a8db597a1aafde2146,muKa,IvePratikrtau,,yat,muKya,1,5.3.103,kashika_5_3.rs:367,0,source_conditioned_relation_not_independent_nominal_count
b90fff303fd2d7a5949c,mudra,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",KaY,mOdrIna,1,5.2.1,kashika_5_2.rs:16,0,source_conditioned_relation_not_independent_nominal_count
17514ea85f4b276c783f,mudra,TenaKritam,What is bought with this. (5.1.37),Wak,mOdrika,1,5.1.37,kashika_5_1.rs:260,0,source_conditioned_relation_not_independent_nominal_count
bfbc196558c5f2499198,mudra,TenaSamsrshte,Mixed with. (4.4.22),aR,mOdra,1,4.4.25,kashika_4_4.rs:177,0,source_conditioned_relation_not_independent_nominal_count
833df920384f8bbaaf1f,muhUrta,TadAdhiteTadVeda,What one studies or knows. (4.2.59),aR,mOhUrta,1,4.2.59,kashika_4_2.rs:258,0,source_conditioned_relation_not_independent_nominal_count
9201453272609e01d92c,murva,TasyaVikara,Modification of this. (4.3.134),aR,mOrva,1,4.3.135,kashika_4_3.rs:428,0,source_conditioned_relation_not_independent_nominal_count
19db2c0b5ff54be8b2bd,musala,TadArhati,One deserves this. (5.1.63),yat,musalya,1,5.1.66,kashika_5_1.rs:409,0,source_conditioned_relation_not_independent_nominal_count
d181bee2af5ab9984076,nABi,TasmaiHitam,One for whom this is good. (5.1.7),yat,nABya,1,5.1.6,kashika_5_1.rs:70,0,source_conditioned_relation_not_independent_nominal_count
ba6c8e2b968e0efc4c6b,nAsikA,TasmaiHitam,One for whom this is good. (5.1.7),yat,nasya,1,5.1.6,kashika_5_1.rs:71;kashika_5_1.rs:76,1,source_conditioned_relation_not_independent_nominal_count
260532675d5d1fe15afb,nAsti,Mati,One who has this belief. (4.4.60),Wak,nAstika,1,4.4.60,kashika_4_4.rs:426,0,source_conditioned_relation_not_independent_nominal_count
2b1cc3ddd314e9e76534,nO,TenaTarati,One who crosses with this. (4.4.5),Wan,nAvika,1,4.4.7,kashika_4_4.rs:59,0,source_conditioned_relation_not_independent_nominal_count
f2613051ab2b64de8df1,nadI,TatraBhava,Where this stays or exists. (4.3.53),qyaR,nAdya,1,4.4.111,kashika_4_4.rs:692,0,source_conditioned_relation_not_independent_nominal_count
445ce90b707fd444e841,naqa,Gotra,Patronymic lineage. (4.1.98),Pak,nAqAyana,1,4.1.99,kashika_4_1.rs:503,0,source_conditioned_relation_not_independent_nominal_count
01ba5f46b3d2286c79a7,naqa,TasyaApatyam,Descendant. (4.1.92),iY,nAqi,1,4.1.99,kashika_4_1.rs:506,0,source_conditioned_relation_not_independent_nominal_count
42346c25c646756fb221,nara,TasyaDharmyam,One who has this custom. (4.4.47),aY,nAra,1,4.4.49,kashika_4_4.rs:352,0,source_conditioned_relation_not_independent_nominal_count
15c824aa223b8d901c4a,narada,TadAsyaPanyam,One who sells this item. (4.4.51),zWan,naradika,1,4.4.53,kashika_4_4.rs:379,0,source_conditioned_relation_not_independent_nominal_count
e4105c31510b2ef754b8,nawa,TasyaIdam,One who has this. (4.3.120),Yya,nAwya,1,4.3.129,kashika_4_3.rs:403,0,source_conditioned_relation_not_independent_nominal_count
037ae9e86a3a5e79fbeb,niDi,TasyaApatyam,Descendant. (4.1.92),Qak,nEDeya,1,4.1.122,kashika_4_1.rs:637,0,source_conditioned_relation_not_independent_nominal_count
ef0371cab89fc56f569b,niSA,TatraBhava,Where this stays or exists. (4.3.53),WaY,nESika,1,4.3.14,kashika_4_3.rs:49,0,source_conditioned_relation_not_independent_nominal_count
018c189c8ac4f34b77f5,niSA,TatraBhava,Where this stays or exists. (4.3.53),aR,nESa,1,4.3.14,kashika_4_3.rs:48,0,source_conditioned_relation_not_independent_nominal_count
a02b564560c3704bebbf,nikawa,Vasati,Who dwells here. (4.4.73),Wak,nEkawika,1,4.4.73,kashika_4_4.rs:504,0,source_conditioned_relation_not_independent_nominal_count
8e5253a23e89e1b9d476,nimitta,TadAdhiteTadVeda,What one studies or knows. (4.2.59),aR,nEmitta,1,4.2.59,kashika_4_2.rs:257,0,source_conditioned_relation_not_independent_nominal_count
e2e7c04a7b763a829323,nirukta,TadAdhiteTadVeda,What one studies or knows. (4.2.59),aR,nErukta,1,4.2.59,kashika_4_2.rs:256,0,source_conditioned_relation_not_independent_nominal_count
1193945fb0dd990466d0,nizAda,TasyaApatyam,Descendant. (4.1.92),iY,nEzAdaki,1,4.1.97,kashika_4_1.rs:488,0,source_conditioned_relation_not_independent_nominal_count
982aebd4cae55c0841ab,nizaDa,Janapada,Country. (4.1.168),Rya,nEzaDya,1,4.1.172,kashika_4_1.rs:884,0,source_conditioned_relation_not_independent_nominal_count
ed63b27ac9b82b174f4e,nizka,TenaKritam,What is bought with this. (5.1.37),Wak,nEzkika,1,5.1.19;5.1.20;5.1.37,kashika_5_1.rs:179;kashika_5_1.rs:191;kashika_5_1.rs:249,2,source_conditioned_relation_not_independent_nominal_count
a2ca4150a83391ee3f72,nyAya,Anapeta,Not deviating from this. (4.4.92),yat,nyAyya,1,4.4.92,kashika_4_4.rs:603,0,source_conditioned_relation_not_independent_nominal_count
4abb28dcd996f836eaa6,nyagroDa,TasyaVikara,Modification of this. (4.3.134),aR,nEyagroDa,1,4.3.164,kashika_4_3.rs:541,0,source_conditioned_relation_not_independent_nominal_count
533a469f98c06864f722,ojas,Vartate,Existence. (4.4.27),Wak,Ojasika,1,4.4.27,kashika_4_4.rs:189,0,source_conditioned_relation_not_independent_nominal_count
39a41f34f4ec09c16fbb,ozWa,TasmaiHitam,One for whom this is good. (5.1.7),yat,ozWya,1,5.1.6,kashika_5_1.rs:69,0,source_conditioned_relation_not_independent_nominal_count
c4d453c3d01cd4ae1b3b,pASa,TasyaSamuha,A collection of this. (4.2.37),ya,pASyA,1,4.2.49,kashika_4_2.rs:210,0,source_conditioned_relation_not_independent_nominal_count
1c1297cc0ce2cdd83140,pATas,TatraBhava,Where this stays or exists. (4.3.53),qyaR,pATya,1,4.4.111,kashika_4_4.rs:691,0,source_conditioned_relation_not_independent_nominal_count
576ea4bd69421480d7ab,pAda,TadVidhyati,What one pierces. (4.4.83),yat,padya,1,4.4.83,kashika_4_4.rs:550,0,source_conditioned_relation_not_independent_nominal_count
d2228cf0b5f1a14a152c,pAda,TenaKritam,What is bought with this. (5.1.37),Wak,pAdika,1,5.1.20;5.1.37,kashika_5_1.rs:193;kashika_5_1.rs:251,1,source_conditioned_relation_not_independent_nominal_count
7345f2291bcc04314fad,pAdapa,TenaKrte,By whom this is made. (4.3.116),aY,pAdapa,1,4.3.119,kashika_4_3.rs:371,0,source_conditioned_relation_not_independent_nominal_count
3b844dac16934912b062,pArASarya,TenaProktam,What is proclaimed by this person. (4.3.101),Rini,pArASarin,1,4.3.110,kashika_4_3.rs:350,0,source_conditioned_relation_not_independent_nominal_count
6bb2f4c7709bd8b0277a,pArAyaRa,TadVartayati,One performs this. (5.1.72),WaY,pArAyaRika,1,5.1.18;5.1.72,kashika_5_1.rs:171;kashika_5_1.rs:454,1,source_conditioned_relation_not_independent_nominal_count
ef0ec725b2d929139e89,pArSva,Anvicchati,Who strives to gain by this. (5.2.75),kan,pArSvaka,1,5.2.75,kashika_5_2.rs:378,0,source_conditioned_relation_not_independent_nominal_count
e6fae4a52339f43541a9,pAtra,SambhavatiAharatiPacati,"What is capable of this, or holds this, or cooks this. (5.152)",Ka,pAtrIRa,1,5.1.53,kashika_5_1.rs:367,0,source_conditioned_relation_not_independent_nominal_count
f73a6e9deba29eb07e23,pAtra,SambhavatiAharatiPacati,"What is capable of this, or holds this, or cooks this. (5.152)",Wak,pAtrika,1,5.1.53,kashika_5_1.rs:368,0,source_conditioned_relation_not_independent_nominal_count
f0a0523af0145007f719,pAtra,TadArhati,One deserves this. (5.1.63),Gan,pAtriya,1,5.1.68,kashika_5_1.rs:422,0,source_conditioned_relation_not_independent_nominal_count
72c8dbe74bceb9d759db,pAtra,TadArhati,One deserves this. (5.1.63),yat,pAtrya,1,5.1.68,kashika_5_1.rs:423,0,source_conditioned_relation_not_independent_nominal_count
a3738236d31798a38353,pIlu,TasyaPakamula,The ripening season of this. (5.2.24),kuRap,pIlukuRa,1,5.2.24,kashika_5_2.rs:132,0,source_conditioned_relation_not_independent_nominal_count
259f6d43b604528d452b,pUrRa,Kutsite,Contempt. (5.3.75),kan,pUrRaka,1,5.3.75,kashika_5_3.rs:274,0,source_conditioned_relation_not_independent_nominal_count
d787d186f99db3c8177a,pUrvAhRa,TatraJata,Where this was born. (4.3.25),vun,pUrvAhRaka,1,4.3.28,kashika_4_3.rs:108,0,source_conditioned_relation_not_independent_nominal_count
3eece08bf2c540549536,pUrvapada,Grhnati,What one takes. (4.4.39),Wak,pOrvapadika,1,4.4.39,kashika_4_4.rs:277,0,source_conditioned_relation_not_independent_nominal_count
d18d20c1e36a09cc9aa2,paRa,TenaKritam,What is bought with this. (5.1.37),Wak,pARika,1,5.1.19;5.1.20;5.1.37,kashika_5_1.rs:180;kashika_5_1.rs:192;kashika_5_1.rs:250,2,source_conditioned_relation_not_independent_nominal_count
fd48cf2a6974dd511d9b,paRavA,Shilpam,One who has this art. (4.4.55),Wak,pARavika,1,4.4.55,kashika_4_4.rs:391,0,source_conditioned_relation_not_independent_nominal_count
f50e0495ed4a579cf68b,paTi,TatraJata,Where this was born. (4.3.25),vun,panTaka,1,4.3.29,kashika_4_3.rs:118,0,source_conditioned_relation_not_independent_nominal_count
2f36e23107b0925132e3,paTi,TatraSadhu,Skilled in this. (4.4.98),QaY,pATeya,1,4.4.104,kashika_4_4.rs:670,0,source_conditioned_relation_not_independent_nominal_count
e736685b4356b7767322,paTin,Anapeta,Not deviating from this. (4.4.92),yat,paTya,1,4.4.92,kashika_4_4.rs:601,0,source_conditioned_relation_not_independent_nominal_count
81eb8f42759dcd8a8e21,paTin,Gacchati,Who goes. (5.1.75),Ra,pAnTa,1,5.1.76,kashika_5_1.rs:485,0,source_conditioned_relation_not_independent_nominal_count
f6a20bf7964cb6be50b8,paTin,Gacchati,Who goes. (5.1.75),zkan,paTika,1,5.1.76,kashika_5_1.rs:487,0,source_conditioned_relation_not_independent_nominal_count
ca692f9cec95010562b3,paTin,TatraKushala,Skilled in this. (5.2.63),vun,paTaka,1,5.2.63,kashika_5_2.rs:332,0,source_conditioned_relation_not_independent_nominal_count
9b3b03f343e788ec7365,paYcAla,Janapada,Country. (4.1.168),aY,pAYcAla,1,4.1.168,kashika_4_1.rs:838,0,source_conditioned_relation_not_independent_nominal_count
2673e2b124a2aca86ce4,paYcan,Avasana,Parts of which. (5.2.42),tayap,paYcataya,1,5.2.42,kashika_5_2.rs:261,0,source_conditioned_relation_not_independent_nominal_count
ab57b76e2d3e88422947,paYcan,Purana,Making full. (5.2.48),qaw,paYcama,1,5.2.49,kashika_5_2.rs:302,0,source_conditioned_relation_not_independent_nominal_count
8bc047e06cdf6d7e31eb,paYcan,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",kan,paYcaka,1,5.1.47,kashika_5_1.rs:311,0,source_conditioned_relation_not_independent_nominal_count
74315a66503ed52a5971,paYcan,TenaKritam,What is bought with this. (5.1.37),kan,paYcaka,1,5.1.37,kashika_5_1.rs:258,0,source_conditioned_relation_not_independent_nominal_count
c11ffba88f12b6ec91a7,pada,AsminDrshyam,In which this is seen. (4.4.87),yat,padya,1,4.4.87,kashika_4_4.rs:573,0,source_conditioned_relation_not_independent_nominal_count
3b2d5bd82c8b3c56df0d,pada,TadAdhiteTadVeda,What one studies or knows. (4.2.59),vun,padaka,1,4.2.61,kashika_4_2.rs:266,0,source_conditioned_relation_not_independent_nominal_count
017abd85738c039672cd,padavI,Hanti,What one kills. (4.4.35),Wak,pAdavika,1,4.4.37,kashika_4_4.rs:265,0,source_conditioned_relation_not_independent_nominal_count
2d40706cd07e507ce0f0,pakza,TasyaMula,The root of this. (5.2.25),ti,pakzati,1,5.2.25,kashika_5_2.rs:139,0,source_conditioned_relation_not_independent_nominal_count
52a79139b8adb7a9cfb4,pakzin,Hanti,What one kills. (4.4.35),Wak,pAkzika,1,4.4.35,kashika_4_4.rs:242,0,source_conditioned_relation_not_independent_nominal_count
811b7b74cdd202a758af,palASa,TasyaVikara,Modification of this. (4.3.134),aR,pAlASa,1,4.3.141,kashika_4_3.rs:463,0,source_conditioned_relation_not_independent_nominal_count
0d936213e983ddf6edca,palASa,TasyaVikara,Modification of this. (4.3.134),aY,pAlASa,1,4.3.141,kashika_4_3.rs:462,0,source_conditioned_relation_not_independent_nominal_count
8dbdaff74e53a03859f9,palvalatIra,TatraJata,Where this was born. (4.3.25),aY,pAlvalatIra,1,4.2.106,kashika_4_2.rs:459,0,source_conditioned_relation_not_independent_nominal_count
1cb4b34eb550ebc01d04,parArDa,TatraJata,Where this was born. (4.3.25),yat,parArDya,1,4.3.5,kashika_4_3.rs:34,0,source_conditioned_relation_not_independent_nominal_count
f5e6d98db51f1a41f09d,para,DigDeshaKala,"Words meaning direction, location, or time. (5.3.27)",astAti,parastAt,1,5.3.29,kashika_5_3.rs:128,0,source_conditioned_relation_not_independent_nominal_count
3620271d42013aef6213,para,DigDeshaKala,"Words meaning direction, location, or time. (5.3.27)",atasuc,paratas,1,5.3.29,kashika_5_3.rs:127,0,source_conditioned_relation_not_independent_nominal_count
b50df0be91574b890396,paraSvaDa,Praharanam,One who has this weapon. (4.4.57),WaY,pAraSvaDika,1,4.4.58,kashika_4_4.rs:413,0,source_conditioned_relation_not_independent_nominal_count
0af9227e280bddbedbc2,paraSvaDa,Praharanam,One who has this weapon. (4.4.57),Wak,pAraSvaDika,1,4.4.58,kashika_4_4.rs:414,0,source_conditioned_relation_not_independent_nominal_count
40e64777edb0c7243f01,parampara,TadAnubhavati,Who witnesses this. (5.2.10),Ka,paramparIRa,1,5.2.10,kashika_5_2.rs:87,0,source_conditioned_relation_not_independent_nominal_count
4bd3511c6baa78147b6e,pariKA,TadAsyaTadAsminSyat,What one could be connected to or be in. (5.1.16),QaY,pAriKeya,1,5.1.17,kashika_5_1.rs:165,0,source_conditioned_relation_not_independent_nominal_count
5621414ab1bbd805f565,parigrAma,TatraBhava,Where this stays or exists. (4.3.53),WaY,pArigrAmika,1,4.3.61,kashika_4_3.rs:231,0,source_conditioned_relation_not_independent_nominal_count
a5843dd0a19450c80409,parimuKa,Vartate,Existence. (4.4.27),Wak,pArimuKika,1,4.4.29,kashika_4_4.rs:206,0,source_conditioned_relation_not_independent_nominal_count
c597ebcb234d0f3859f4,paripanTa,Hanti,What one kills. (4.4.35),Wak,pAripanTika,1,4.4.36,kashika_4_4.rs:258,0,source_conditioned_relation_not_independent_nominal_count
154b8afde7c98f96e1d3,parizad,Samavaiti,Assembly. (4.4.43),Rya,pArizadya,1,4.4.44,kashika_4_4.rs:315,0,source_conditioned_relation_not_independent_nominal_count
0adbad5ffa4b953f4957,parizad,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,parizadvala,1,5.2.112,kashika_5_2.rs:433,0,source_conditioned_relation_not_independent_nominal_count
2cdae80e5dfe8ba70191,parizad,TasyaIdam,One who has this. (4.3.120),aY,pArizada,1,4.3.123,kashika_4_3.rs:383,0,source_conditioned_relation_not_independent_nominal_count
81ab32417245bd36a702,parizad,TatraSadhu,Skilled in this. (4.4.98),Ra,pArizada,1,4.4.101,kashika_4_4.rs:652,0,source_conditioned_relation_not_independent_nominal_count
03b1e852dc89050b5c66,parizad,TatraSadhu,Skilled in this. (4.4.98),Rya,pArizadya,1,4.4.101,kashika_4_4.rs:651,0,source_conditioned_relation_not_independent_nominal_count
2c956a14881d99e25d0b,parovara,TadAnubhavati,Who witnesses this. (5.2.10),Ka,parovarIRa,1,5.2.10,kashika_5_2.rs:86,0,source_conditioned_relation_not_independent_nominal_count
f6a90b9afd7c3a472285,parpa,TenaCarati,One who walks or eats with this. (4.4.8),zWan,parpika,1,4.4.10,kashika_4_4.rs:80,0,source_conditioned_relation_not_independent_nominal_count
f47dbce67550025e77c8,parvata,Gotra,Patronymic lineage. (4.1.98),Pak,pArvatAyana,1,4.1.103,kashika_4_1.rs:524,0,source_conditioned_relation_not_independent_nominal_count
23274b96b455e5d2eee1,parvata,Gotra,Patronymic lineage. (4.1.98),iY,pArvati,1,4.1.103,kashika_4_1.rs:525,0,source_conditioned_relation_not_independent_nominal_count
5ec66f9aac68f4dfcc76,parvata,TatraJata,Where this was born. (4.3.25),Ca,parvatIya,1,4.2.143,kashika_4_2.rs:526,0,source_conditioned_relation_not_independent_nominal_count
3fe84ea9a5b0d7d20c03,pawu,TasmaiHitam,One for whom this is good. (5.1.7),yat,pawavya,1,5.1.5,kashika_5_1.rs:58,0,source_conditioned_relation_not_independent_nominal_count
21660d3c9be8718eefca,payas,TasyaVikara,Modification of this. (4.3.134),yat,payasya,1,4.3.160,kashika_4_3.rs:525,0,source_conditioned_relation_not_independent_nominal_count
8f3448712cdadc522d34,pfTivI,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",aY,pArTiva,1,5.1.41,kashika_5_1.rs:289,0,source_conditioned_relation_not_independent_nominal_count
b30101d59ed0d6c42c07,pfzWa,TasyaSamuha,A collection of this. (4.2.37),yan,pfzWya,1,4.2.42,kashika_4_2.rs:178,0,source_conditioned_relation_not_independent_nominal_count
4e24304ebc03d143efb0,picU,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),yat,picavya,1,5.1.12,kashika_5_1.rs:126,0,source_conditioned_relation_not_independent_nominal_count
4880aef598b2857e8f7b,pippala,TenaSamsrshte,Mixed with. (4.4.22),Wak,pEppalika,1,4.4.22,kashika_4_4.rs:162,0,source_conditioned_relation_not_independent_nominal_count
f3572b48d74b0efa3b77,pitf,SaAsyaDevata,Having this as a god. (4.2.24),yat,pitrya,1,4.2.31,kashika_4_2.rs:108,0,source_conditioned_relation_not_independent_nominal_count
c1b2c93da04a0f99bea6,pitf,TataAgata,Where one came from. (4.3.74),WaY,pEtfka,1,4.3.79,kashika_4_3.rs:278,0,source_conditioned_relation_not_independent_nominal_count
17da587e5fc822a9c66e,pitf,TataAgata,Where one came from. (4.3.74),yat,pitrya,1,4.3.79,kashika_4_3.rs:277,0,source_conditioned_relation_not_independent_nominal_count
016f7d515823aca1422f,pitfBoga,TasmaiHitam,One for whom this is good. (5.1.7),Ka,pitfBogIRa,1,5.1.9,kashika_5_1.rs:102,0,source_conditioned_relation_not_independent_nominal_count
8d1a099f281d8fe2ae4c,pitfzvasf,TasyaApatyam,Descendant. (4.1.92),CaR,pEtfzvasrIya,1,4.1.132,kashika_4_1.rs:707,0,source_conditioned_relation_not_independent_nominal_count
e64a3e64efefd440f195,pitfzvasf,TasyaApatyam,Descendant. (4.1.92),Qak,pEtfzvaseya,1,4.1.133,kashika_4_1.rs:712,0,source_conditioned_relation_not_independent_nominal_count
7e666df02753a9d9b1f4,pizwa,TasyaVikara,Modification of this. (4.3.134),kan,pizwaka,1,4.3.147,kashika_4_3.rs:500,0,source_conditioned_relation_not_independent_nominal_count
acb2c05ac11e34c667fd,pizwa,TasyaVikara,Modification of this. (4.3.134),mayaw,pizwamaya,1,4.3.146,kashika_4_3.rs:495,0,source_conditioned_relation_not_independent_nominal_count
efd24c8f0d2e949f37ab,plakza,Hrasve,,ka,plakzaka,1,5.3.86,kashika_5_3.rs:287,0,source_conditioned_relation_not_independent_nominal_count
b77768fb6ea9b5ae0f3a,plakza,TasyaApatyam,Descendant. (4.1.92),iY,plAkzi,1,4.1.122,kashika_4_1.rs:642,0,source_conditioned_relation_not_independent_nominal_count
88596d486a9b8e9b11e7,plakza,TasyaVikara,Modification of this. (4.3.134),aR,plAkza,1,4.3.164,kashika_4_3.rs:540,0,source_conditioned_relation_not_independent_nominal_count
a254ed0ac1210d262cc1,potf,TasyaDharmyam,One who has this custom. (4.4.47),aY,pOtra,1,4.4.49,kashika_4_4.rs:346,0,source_conditioned_relation_not_independent_nominal_count
fba5a0e35245729520c5,prAkAra,TadAsyaTadAsminSyat,What one could be connected to or be in. (5.1.16),Ca,prAkArIya,1,5.1.16,kashika_5_1.rs:158,0,source_conditioned_relation_not_independent_nominal_count
9b019251ff0b022aa6c2,prAkAra,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),Ca,prAkArIya,1,5.1.12,kashika_5_1.rs:124,0,source_conditioned_relation_not_independent_nominal_count
724f026c254b7e9cbcfc,prAsAda,TadAsyaTadAsminSyat,What one could be connected to or be in. (5.1.16),Ca,prAsAdIya,1,5.1.16,kashika_5_1.rs:159,0,source_conditioned_relation_not_independent_nominal_count
f42d9202b306c0b6d135,prAsaNga,TadVahati,What one bears. (4.4.78),yat,prAsaNgya,1,4.4.76,kashika_4_4.rs:516,0,source_conditioned_relation_not_independent_nominal_count
29766645b9edc8cb4d4c,prAsi,Praharanam,One who has this weapon. (4.4.57),Wak,prAsika,1,4.4.57,kashika_4_4.rs:406,0,source_conditioned_relation_not_independent_nominal_count
b93c21387fc244c33138,prAvfz,TatraJata,Where this was born. (4.3.25),Wap,prAvfzika,1,4.3.26,kashika_4_3.rs:96,0,source_conditioned_relation_not_independent_nominal_count
2636e9dc42dd7b6987ff,prAvfz,TatraSambhute,Where this was adapted. (4.3.41),eRya,prAvfzeRya,1,4.3.17,kashika_4_3.rs:65,0,source_conditioned_relation_not_independent_nominal_count
a38b50a4cade126e9f23,pradoza,TatraBhava,Where this stays or exists. (4.3.53),WaY,prAdozika,1,4.3.14,kashika_4_3.rs:51,0,source_conditioned_relation_not_independent_nominal_count
1e64fd7f94fbd81b9a5e,pradoza,TatraBhava,Where this stays or exists. (4.3.53),aR,prAdoza,1,4.3.14,kashika_4_3.rs:50,0,source_conditioned_relation_not_independent_nominal_count
89bcd1c4a4b8e1113f41,pradoza,TatraJata,Where this was born. (4.3.25),vun,pradozaka,1,4.3.28,kashika_4_3.rs:112,0,source_conditioned_relation_not_independent_nominal_count
3cb92fe8ed8bfe94ef5f,prajApati,SaAsyaDevata,Having this as a god. (4.2.24),Rya,prAjApatya,1,4.2.24,kashika_4_2.rs:61,0,source_conditioned_relation_not_independent_nominal_count
8f3fc0ccce63c120dd0f,prajAvatI,TasyaDharmyam,One who has this custom. (4.4.47),aR,prAjAvata,1,4.4.48,kashika_4_4.rs:341,0,source_conditioned_relation_not_independent_nominal_count
bf6c2dea6035e4016b91,prasTa,SambhavatiAharatiPacati,"What is capable of this, or holds this, or cooks this. (5.152)",WaY,prAsTika,1,5.1.52,kashika_5_1.rs:353,0,source_conditioned_relation_not_independent_nominal_count
87e1ab9c5690f2a5b27f,prasTa,TadAsyaParimanam,The measure of this. (5.1.57),WaY,prAsTika,1,5.1.57,kashika_5_1.rs:375,0,source_conditioned_relation_not_independent_nominal_count
1382cdb48916821db37c,prasTa,TadAsyaPramanam,Measure. (5.2.37),mAtrac,prasTamAtra,1,5.2.37,kashika_5_2.rs:224,0,source_conditioned_relation_not_independent_nominal_count
1e57d90c1665d25c10df,prasTa,TasyaVapa,Sown with this. (5.1.45),WaY,prAsTika,1,5.1.45,kashika_5_1.rs:295,0,source_conditioned_relation_not_independent_nominal_count
6f7240f38a0f3e23273b,prastAra,Vyavaharati,Where one does work. (4.4.72),Wak,prAstArika,1,4.4.72,kashika_4_4.rs:498,0,source_conditioned_relation_not_independent_nominal_count
