example_id,source_file,source_function,source_line,rule_ref,input_form_slp1,semantic_context,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,source_assertion_status,semantic_description,semantic_description_status,semantic_disposition
d1bb55dc330132f4c807,kashika_4_1.rs,sutra_4_1_161,823,4.1.161,manu,TasyaApatyam,aR,mAnava,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
07228b9b34804f60061c,kashika_4_1.rs,sutra_4_1_162,829,4.1.162,garga,Gotra,yaY,gArgya,1,positive,Patronymic lineage. (4.1.98),documented_english_gloss,source_conditioned_candidate
b5e5356042022cee5fa4,kashika_4_1.rs,sutra_4_1_162,830,4.1.162,vatsa,Gotra,yaY,vAtsya,1,positive,Patronymic lineage. (4.1.98),documented_english_gloss,source_conditioned_candidate
de2c527cba4229604a82,kashika_4_1.rs,sutra_4_1_162,832,4.1.162,kuYja,TasyaApatyam,iY,kOYji,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
da549aac567934be7136,kashika_4_1.rs,sutra_4_1_162,833,4.1.162,garga,TasyaApatyam,iY,gArgi,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
64d57d9831aa100c7ec5,kashika_4_1.rs,sutra_4_1_168,838,4.1.168,paYcAla,Janapada,aY,pAYcAla,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
1c13dcabcb908038e8ab,kashika_4_1.rs,sutra_4_1_168,839,4.1.168,ikzvAku,Janapada,aY,EkzvAka,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
8bafa7a5eafc58f8c711,kashika_4_1.rs,sutra_4_1_168,840,4.1.168,videha,Janapada,aY,vEdeha,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
1baaa13a3d6dd7eb8735,kashika_4_1.rs,sutra_4_1_168,842,4.1.168,druhyu,TasyaApatyam,aR,drOhyava,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
72e241451be078811289,kashika_4_1.rs,sutra_4_1_168,843,4.1.168,puru,TasyaApatyam,aR,pOrava,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
ff3cf1b028e08b0b3572,kashika_4_1.rs,sutra_4_1_168,847,4.1.168,videha,TasyaApatyam,iY,vEdehi,1,positive,Descendant. (4.1.92),documented_english_gloss,source_conditioned_candidate
ea4294b205cff40ad9f5,kashika_4_1.rs,sutra_4_1_169,852,4.1.169,sAlveya,Janapada,aY,sAlveya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
c97ff3318d55d29c4ded,kashika_4_1.rs,sutra_4_1_169,853,4.1.169,gAnDAri,Janapada,aY,gAnDAra,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
22c8f24d2710d8c73d7c,kashika_4_1.rs,sutra_4_1_170,858,4.1.170,aNga,Janapada,aR,ANga,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
a1e5e5e7f9fdadc9c231,kashika_4_1.rs,sutra_4_1_170,859,4.1.170,vaNga,Janapada,aR,vANga,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
18c4469b9797760830f6,kashika_4_1.rs,sutra_4_1_170,860,4.1.170,magaDa,Janapada,aR,mAgaDa,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
4c2e5b1d8170c9b75254,kashika_4_1.rs,sutra_4_1_170,861,4.1.170,kaliNga,Janapada,aR,kAliNga,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
2cfa2c7014271eaf016d,kashika_4_1.rs,sutra_4_1_170,862,4.1.170,sUramasa,Janapada,aR,sOramasa,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
2df69d98ffbccc06b30d,kashika_4_1.rs,sutra_4_1_171,872,4.1.171,AmbazWa,Janapada,YyaN,AmbazWya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
1bbe952eaa47dcdff83c,kashika_4_1.rs,sutra_4_1_171,873,4.1.171,sOvIra,Janapada,YyaN,sOvIrya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
4b26b2a613cf0ad6b223,kashika_4_1.rs,sutra_4_1_171,874,4.1.171,avanti,Janapada,YyaN,Avantya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
faa2c31f697fc0bd9459,kashika_4_1.rs,sutra_4_1_171,875,4.1.171,kunti,Janapada,YyaN,kOntya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
34b9b937d1b1a02da118,kashika_4_1.rs,sutra_4_1_171,876,4.1.171,kosala,Janapada,YyaN,kOsalya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
344a863e2a292e79e0c3,kashika_4_1.rs,sutra_4_1_171,877,4.1.171,ajAda,Janapada,YyaN,AjAdya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
ce2aef5024aea1db3269,kashika_4_1.rs,sutra_4_1_172,883,4.1.172,kuru,Janapada,Rya,kOravya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
d06f53afff17a4a08e0a,kashika_4_1.rs,sutra_4_1_172,884,4.1.172,nizaDa,Janapada,Rya,nEzaDya,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
e390ae32753cb88d41ee,kashika_4_1.rs,sutra_4_1_173,891,4.1.173,udumbarA,Janapada,iY,Odumbari,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
6866578c00008d87c8ab,kashika_4_1.rs,sutra_4_1_173,892,4.1.173,tilaKalA,Janapada,iY,tElaKali,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
53af4631b025112bbf86,kashika_4_1.rs,sutra_4_1_173,893,4.1.173,madrakArA,Janapada,iY,mAdrakAri,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
7896bd0e288369e38ad5,kashika_4_1.rs,sutra_4_1_173,894,4.1.173,yuganDarA,Janapada,iY,yOganDari,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
3dd3c72d4c01aabbe5ec,kashika_4_1.rs,sutra_4_1_173,895,4.1.173,BuliNgA,Janapada,iY,BOliNgi,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
f8c0eae890b634f8a4f3,kashika_4_1.rs,sutra_4_1_173,896,4.1.173,SaradaRqA,Janapada,iY,SAradaRqi,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
6cc0df00af4d76b0ea46,kashika_4_1.rs,sutra_4_1_173,898,4.1.173,pratyagraTa,Janapada,iY,prAtyagraTi,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
0bf1a12914300c669512,kashika_4_1.rs,sutra_4_1_173,899,4.1.173,kalakUwa,Janapada,iY,kAlakUwi,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
5266bbc189daadf942d0,kashika_4_1.rs,sutra_4_1_173,900,4.1.173,aSmaka,Janapada,iY,ASmaki,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
ddafaa700ed633945783,kashika_4_1.rs,sutra_4_1_175,905,4.1.175,kamboja,Janapada,aY,kamboja,1,positive,Country. (4.1.168),documented_english_gloss,source_conditioned_candidate
b2ced6c9f284f5d1ed8e,kashika_4_2.rs,sutra_4_2_1,14,4.2.1,kazAya,TenaRaktam,aR,kAzAya,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
31adb3039e282c04b34a,kashika_4_2.rs,sutra_4_2_1,15,4.2.1,maYjizWa,TenaRaktam,aR,mAYjizWa,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
0f47493cd38af83aba4b,kashika_4_2.rs,sutra_4_2_1,16,4.2.1,kusumBa,TenaRaktam,aR,kOsumBa,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
542827d752ca8e5de702,kashika_4_2.rs,sutra_4_2_2,21,4.2.2,lAkzA,TenaRaktam,Wak,lAkzika,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
a2a2e04b5ac1bcb26bf8,kashika_4_2.rs,sutra_4_2_2,22,4.2.2,rocanA,TenaRaktam,Wak,rOcanika,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
8e95f40d4112625d47dc,kashika_4_2.rs,sutra_4_2_2,23,4.2.2,Sakala,TenaRaktam,Wak,SAkalika,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
138af65ced75ddd45a9a,kashika_4_2.rs,sutra_4_2_2,24,4.2.2,kardamA,TenaRaktam,Wak,kArdamika,1,positive,One dyed by this. (4.2.1),documented_english_gloss,source_conditioned_candidate
bc09d98b8e56792ab16e,kashika_4_2.rs,sutra_4_2_16,29,4.2.16,BrAzwa,SamskrtamBhaksha,aR,BrAzwa,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
e614842be8d29a887c47,kashika_4_2.rs,sutra_4_2_16,30,4.2.16,kalaSa,SamskrtamBhaksha,aR,kAlaSa,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
c39cf006a9ec39cf6442,kashika_4_2.rs,sutra_4_2_16,31,4.2.16,kumBa,SamskrtamBhaksha,aR,kOmBa,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
d0bf2297280efe5e71b8,kashika_4_2.rs,sutra_4_2_17,36,4.2.17,SUla,SamskrtamBhaksha,yat,SUlya,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
3ebc4c9122ee2ccd901d,kashika_4_2.rs,sutra_4_2_17,37,4.2.17,uKA,SamskrtamBhaksha,yat,uKya,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
16ebba5f5072c40c89ec,kashika_4_2.rs,sutra_4_2_18,42,4.2.18,daDi,SamskrtamBhaksha,Wak,dADika,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
21e478a8d5a977c1343f,kashika_4_2.rs,sutra_4_2_19,47,4.2.19,udaSvit,SamskrtamBhaksha,Wak,OdaSvitka,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
9584da8a11b24672a56d,kashika_4_2.rs,sutra_4_2_19,48,4.2.19,udaSvit,SamskrtamBhaksha,aR,OdaSvita,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
098ca79f627f179d635c,kashika_4_2.rs,sutra_4_2_20,53,4.2.20,kzIra,SamskrtamBhaksha,QaY,kzEreya,1,positive,Food that is prepared with this vessel or medium. (4.2.16),documented_english_gloss,source_conditioned_candidate
7ca240f659e8c2276f53,kashika_4_2.rs,sutra_4_2_24,58,4.2.24,indra,SaAsyaDevata,aR,Endra,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
9978331354caf9ef53db,kashika_4_2.rs,sutra_4_2_24,59,4.2.24,aditi,SaAsyaDevata,Rya,Aditya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
e3407affd363c0759e51,kashika_4_2.rs,sutra_4_2_24,60,4.2.24,bfhaspati,SaAsyaDevata,Rya,bArhaspatya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
2186122f495bd84a0d60,kashika_4_2.rs,sutra_4_2_24,61,4.2.24,prajApati,SaAsyaDevata,Rya,prAjApatya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
3f87af51d4327b23fff0,kashika_4_2.rs,sutra_4_2_25,66,4.2.25,ka,SaAsyaDevata,aR,kAya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
8c4a3f2add3bee9e4a4c,kashika_4_2.rs,sutra_4_2_26,71,4.2.26,Sukra,SaAsyaDevata,Gan,Sukriya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
b445eedf305c781815e1,kashika_4_2.rs,sutra_4_2_27,76,4.2.27,aponaptAt,SaAsyaDevata,Ga,aponaptriya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
ef8de696bd6809a44b96,kashika_4_2.rs,sutra_4_2_27,77,4.2.27,apAnnaptAt,SaAsyaDevata,Ga,apAnnaptriya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
472a5a15410a379c6f99,kashika_4_2.rs,sutra_4_2_28,82,4.2.28,aponaptAt,SaAsyaDevata,Ca,aponaptrIya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
8a19e3fad0420d180f4f,kashika_4_2.rs,sutra_4_2_28,83,4.2.28,apAnnaptAt,SaAsyaDevata,Ca,apAnnaptrIya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
9b4a796ba93640262de3,kashika_4_2.rs,sutra_4_2_28_v2,88,4.2.28,Satarudra,SaAsyaDevata,Ga,Satarudriya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
36a70922f735f4b7a6db,kashika_4_2.rs,sutra_4_2_28_v2,89,4.2.28,Satarudra,SaAsyaDevata,Ca,SatarudrIya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
d711c0722b73f5cff5a0,kashika_4_2.rs,sutra_4_2_29,94,4.2.29,mahendra,SaAsyaDevata,Ga,mahendriya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
391b6b764cd3627502ef,kashika_4_2.rs,sutra_4_2_29,95,4.2.29,mahendra,SaAsyaDevata,aR,mAhendra,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
78bb95b8d68a54b4d8db,kashika_4_2.rs,sutra_4_2_29,96,4.2.29,mahendra,SaAsyaDevata,Ca,mahendrIya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
2c58c21535cf73888bfa,kashika_4_2.rs,sutra_4_2_30,101,4.2.30,soma,SaAsyaDevata,wyaR,sOmya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
fafde822f761c9b4847b,kashika_4_2.rs,sutra_4_2_31,106,4.2.31,vAyu,SaAsyaDevata,yat,vAyavya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
057e162d6d49475c47bb,kashika_4_2.rs,sutra_4_2_31,107,4.2.31,ftu,SaAsyaDevata,yat,ftavya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
212ef1fe0f11f3175afd,kashika_4_2.rs,sutra_4_2_31,108,4.2.31,pitf,SaAsyaDevata,yat,pitrya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
21bc20dc090393ab392c,kashika_4_2.rs,sutra_4_2_31,109,4.2.31,uzas,SaAsyaDevata,yat,uzasya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
2a9a5a342a3aca2b7731,kashika_4_2.rs,sutra_4_2_33,130,4.2.33,agni,SaAsyaDevata,Qak,Agneya,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
2b6b6e7f450ecb225549,kashika_4_2.rs,sutra_4_2_35,135,4.2.35,mahArAja,SaAsyaDevata,WaY,mAhArAjika,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
086dd9cb4a9f88930490,kashika_4_2.rs,sutra_4_2_35,136,4.2.35,prozWapada,SaAsyaDevata,WaY,prOzWapadika,1,positive,Having this as a god. (4.2.24),documented_english_gloss,source_conditioned_candidate
9508d7f42deea1c7ee5b,kashika_4_2.rs,sutra_4_2_37,141,4.2.37,kAka,TasyaSamuha,aR,kAka,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
20a69ccd8550307486e7,kashika_4_2.rs,sutra_4_2_37,142,4.2.37,baka,TasyaSamuha,aR,bAka,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
4f11afe17525fb427f8e,kashika_4_2.rs,sutra_4_2_38,147,4.2.38,BikzA,TasyaSamuha,aR,BEkza,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
b61f3a1bcae79878b705,kashika_4_2.rs,sutra_4_2_38,148,4.2.38,garBiRI,TasyaSamuha,aR,gArBiRa,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
123458dfde626737f607,kashika_4_2.rs,sutra_4_2_38,149,4.2.38,yuvati,TasyaSamuha,aR,yOvata,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
b332d15c4d30afbf20d6,kashika_4_2.rs,sutra_4_2_40,154,4.2.40,kedAra,TasyaSamuha,vuY,kEdAraka,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
6f98df9554b25c79f074,kashika_4_2.rs,sutra_4_2_40,155,4.2.40,kedAra,TasyaSamuha,yaY,kEdArya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
8d2209fae162c3640638,kashika_4_2.rs,sutra_4_2_40_v1,160,4.2.40,gaRikA,TasyaSamuha,yaY,gARikya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
e4d65aef649804dd1457,kashika_4_2.rs,sutra_4_2_41,165,4.2.41,kavacin,TasyaSamuha,WaY,kAvacika,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
7801f2d1852834503070,kashika_4_2.rs,sutra_4_2_41,166,4.2.41,kedAra,TasyaSamuha,WaY,kEdArika,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
dae3fa9c6e30e91f7bc4,kashika_4_2.rs,sutra_4_2_42,171,4.2.42,brAhmaRa,TasyaSamuha,yan,brAhmaRya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
f14db6aa39cc0718d412,kashika_4_2.rs,sutra_4_2_42,172,4.2.42,mARava,TasyaSamuha,yan,mARavya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
c298312f3a167f2e424d,kashika_4_2.rs,sutra_4_2_42,173,4.2.42,vAqava,TasyaSamuha,yan,vAqavya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
828755509d7025d2a462,kashika_4_2.rs,sutra_4_2_42_v1,178,4.2.42,pfzWa,TasyaSamuha,yan,pfzWya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
cf04708498b985fddabb,kashika_4_2.rs,sutra_4_2_43,183,4.2.43,grAma,TasyaSamuha,tal,grAmatA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
15394a9c20682d5f95f2,kashika_4_2.rs,sutra_4_2_43,184,4.2.43,jana,TasyaSamuha,tal,janatA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
af8acf0d05f3e8301ed1,kashika_4_2.rs,sutra_4_2_43,185,4.2.43,banDu,TasyaSamuha,tal,banDutA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
9dd2530365683b277f25,kashika_4_2.rs,sutra_4_2_43,186,4.2.43,sahAya,TasyaSamuha,tal,sahAyatA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
61611dd515bcdf367fb9,kashika_4_2.rs,sutra_4_2_43_v1,191,4.2.43,gaja,TasyaSamuha,tal,gajatA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
65fcf588792b24619723,kashika_4_2.rs,sutra_4_2_45,196,4.2.45,KaRqikA,TasyaSamuha,aY,KARqika,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
dfac62f2d6d039bbe9e4,kashika_4_2.rs,sutra_4_2_45,197,4.2.45,vaqavA,TasyaSamuha,aY,vAqava,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
73fb6ca1c8332524c10f,kashika_4_2.rs,sutra_4_2_48,202,4.2.48,keSa,TasyaSamuha,yaY,kESya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
ad4ee9fdbb2bac56e154,kashika_4_2.rs,sutra_4_2_48,203,4.2.48,keSa,TasyaSamuha,Wak,kESika,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
cc9a619fbaf4cd90fe45,kashika_4_2.rs,sutra_4_2_48,204,4.2.48,aSva,TasyaSamuha,Ca,aSvIya,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
caefec10d228ee012008,kashika_4_2.rs,sutra_4_2_48,205,4.2.48,aSva,TasyaSamuha,aR,ASva,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
8ad2be8caf8ddda2e6ed,kashika_4_2.rs,sutra_4_2_49,210,4.2.49,pASa,TasyaSamuha,ya,pASyA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
42f6e28bbea137b46bab,kashika_4_2.rs,sutra_4_2_49,211,4.2.49,tfRa,TasyaSamuha,ya,tfRyA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
2b989da80bba4426b6ed,kashika_4_2.rs,sutra_4_2_50,216,4.2.50,Kala,TasyaSamuha,ya,KalyA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
a767ddb587b98da4d269,kashika_4_2.rs,sutra_4_2_50,217,4.2.50,go,TasyaSamuha,ya,gavyA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
067e45a660ce710c8dd9,kashika_4_2.rs,sutra_4_2_50,218,4.2.50,raTa,TasyaSamuha,ya,raTyA,1,positive,A collection of this. (4.2.37),documented_english_gloss,source_conditioned_candidate
11e605f25e1a8760ae46,kashika_4_2.rs,sutra_4_2_52,224,4.2.52,Sibi,TasyaVishayoDeshe,aR,SEba,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
ae4d206928906cf9f0fd,kashika_4_2.rs,sutra_4_2_52,225,4.2.52,uzwra,TasyaVishayoDeshe,aR,Ozwra,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
e1dfc42d99d9200a0f44,kashika_4_2.rs,sutra_4_2_53,231,4.2.53,rAjanya,TasyaVishayoDeshe,vuY,rAjanyaka,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
5952f4d0cc3f922ac261,kashika_4_2.rs,sutra_4_2_53,232,4.2.53,devayAna,TasyaVishayoDeshe,vuY,dEvayAnaka,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
495b24244f98b48d98b6,kashika_4_2.rs,sutra_4_2_53,233,4.2.53,mAlava,TasyaVishayoDeshe,vuY,mAlavaka,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
b927a2fe9e32f35b30e8,kashika_4_2.rs,sutra_4_2_53,234,4.2.53,virAwa,TasyaVishayoDeshe,vuY,vErAwaka,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
51b02983d867ce3bef62,kashika_4_2.rs,sutra_4_2_53,235,4.2.53,trigarta,TasyaVishayoDeshe,vuY,trEgartaka,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
18dae34ac9468ecfbbd1,kashika_4_2.rs,sutra_4_2_54,242,4.2.54,BOriki,TasyaVishayoDeshe,viDal,BOrikiviDa,1,positive,A domain of this. (4.2.52),documented_english_gloss,source_conditioned_candidate
