operation_id,sanadi,relation,rule_refs,base_count_key,base_meaning_slp1,base_meaning_display,base_source_codes,base_citations_slp1,output_forms_slp1,semantic_eligibility_status,count_status,output_variant_count
causative,Ric,cause the base action or state,3.1.26,"[""01.0114"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0114,zvakka~\,svakki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0115"", ""meaning-a1cfd39df9cf""]",gatyAkzepe,गत्याक्षेपे (gatyākṣepe),01.0115,aGi~\,aNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0116"", ""meaning-a1cfd39df9cf""]",gatyAkzepe,गत्याक्षेपे (gatyākṣepe),01.0116,vaGi~\,vaNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0117"", ""meaning-11a46d08a77b""]",kEtave,कैतवे (kaitave),01.0117,maGi~\,maNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0117"", ""meaning-a1cfd39df9cf""]",gatyAkzepe,गत्याक्षेपे (gatyākṣepe),01.0117,maGi~\,maNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0117"", ""meaning-e0f1e705b8d5""]",gatyAramBe,गत्यारम्भे (gatyārambhe),01.0117,maGi~\,maNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0118"", ""meaning-692aedafdfdd""]",sAmarTye,सामर्थ्ये (sāmarthye),01.0118,rAGf~\,rAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0119"", ""meaning-692aedafdfdd""]",sAmarTye,सामर्थ्ये (sāmarthye),01.0119,lAGf~\,lAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0120"", ""meaning-692aedafdfdd""]",sAmarTye,सामर्थ्ये (sāmarthye),01.0120,drAGf~\,drAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0120"", ""meaning-79d30fdb993b""]",AyAme,आयामे (āyāme),01.0120,drAGf~\,drAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0121"", ""meaning-692aedafdfdd""]",sAmarTye,सामर्थ्ये (sāmarthye),01.0121,DrAGf~\,DrAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0122"", ""meaning-4ba2f112e2a1""]",katTane,कत्थने (katthane),01.0122,SlAGf~\,SlAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0123"", ""meaning-0b88f146c078""]",nIcErgatO,नीचैर्गतौ (nīcairgatau),01.0123,Pakka~,Pakki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0124"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0124,taka~,tAki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0125"", ""meaning-c86d0da0b44f""]",kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),01.0125,taki~,taNki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0126"", ""meaning-96a4bb068d1c""]",BazaRe,भषणे (bhaṣaṇe),01.0126;10.0238,bukka~,bukki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0127"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0127,Suka~,Soki,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0128"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0128,kaKa~,kAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0129"", ""meaning-3556957d2199""]",SozaRe,शोषणे (śoṣaṇe),01.0129,oKf~,oKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0129"", ""meaning-c79bf14862df""]",alamarTe,अलमर्थे (alamarthe),01.0129,oKf~,oKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0130"", ""meaning-3556957d2199""]",SozaRe,शोषणे (śoṣaṇe),01.0130,rAKf~,rAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0130"", ""meaning-c79bf14862df""]",alamarTe,अलमर्थे (alamarthe),01.0130,rAKf~,rAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0131"", ""meaning-3556957d2199""]",SozaRe,शोषणे (śoṣaṇe),01.0131,lAKf~,lAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0131"", ""meaning-c79bf14862df""]",alamarTe,अलमर्थे (alamarthe),01.0131,lAKf~,lAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0132"", ""meaning-3556957d2199""]",SozaRe,शोषणे (śoṣaṇe),01.0132,drAKf~,drAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0132"", ""meaning-c79bf14862df""]",alamarTe,अलमर्थे (alamarthe),01.0132,drAKf~,drAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0133"", ""meaning-3556957d2199""]",SozaRe,शोषणे (śoṣaṇe),01.0133,DrAKf~,DrAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0133"", ""meaning-c79bf14862df""]",alamarTe,अलमर्थे (alamarthe),01.0133,DrAKf~,DrAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0134"", ""meaning-0563d826057f""]",vyAptO,व्याप्तौ (vyāptau),01.0134,SAKf~,SAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0135"", ""meaning-0563d826057f""]",vyAptO,व्याप्तौ (vyāptau),01.0135,SlAKf~,SlAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0136"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0136,uKa~,oKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0137"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0137,uKi~,uNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0138"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0138,vaKa~,vAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0139"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0139,vaKi~,vaNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0140"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0140,maKa~,mAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0141"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0141,maKi~,maNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0142"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0142,RaKa~,nAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0143"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0143,RaKi~,naNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0144"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0144,raKa~,rAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0145"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0145,raKi~,raNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0146"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0146,laKa~,lAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0147"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0147,laKi~,laNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0148"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0148,iKa~,eKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0149"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0149,iKi~,iNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0150"", ""meaning-11351dfd3146""]",gAtravinAme,गात्रविनामे (gātravināme),01.0150,jaBa~,jABi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0151"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0151,IKi~,INKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0152"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0152,valga~,valgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0153"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0153,ragi~,raNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0154"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0154,lagi~,laNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0155"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0155,agi~,aNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0156"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0156,vagi~,vaNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0157"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0157,magi~,maNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0158"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0158,tagi~,taNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0159"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0159,tvagi~,tvaNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0160"", ""meaning-ded5b8f0e366""]",calane,चलने (calane),01.0160,Svelf~,Sveli,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0161"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0161,Sragi~,SraNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0162"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0162,Slagi~,SlaNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0163"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0163,igi~,iNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0164"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0164,rigi~,riNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0165"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0165,ligi~,liNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0166"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0166,KarKa~,KarKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0167"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0167,kakKa,kakKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0168"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0168,riKa~,reKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0169"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0169,Garba~,Garbi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0170"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0170,narba~,narbi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0171"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0171,Barba~,Barbi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0172"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0172,traKa~,trAKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0173"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0173,triKi~,triNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0174"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0174,SiKi~,SiNKi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0175"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),01.0175,yugi~,yuNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0176"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),01.0176,jugi~,juNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0177"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),01.0177,bugi~,buNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0178"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),01.0178,vugi~,vuNgi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0179"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0179,GaGa~,GAGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0180"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),01.0180,GagGa~,GagGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0181"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0181,varba~,varbi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0182"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0182,baBra~,baBri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0183"", ""meaning-4177c2fd2487""]",maRqane,मण्डने (maṇḍane),01.0183,maGi~,maNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0184"", ""meaning-22d879bc9378""]",AGrARe,आघ्राणे (āghrāṇe),01.0184,SiGi~,SiNGi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0185"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),01.0185,maja~,mAji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0186"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),01.0186,varca~\,varci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0187"", ""meaning-5b3b4eb5a8ec""]",secane,सेचने (secane),01.0187,zaca~\,sAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0187"", ""meaning-b802243c84a6""]",sevane,सेवने (sevane),01.0187,zaca~\,sAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0188"", ""meaning-5042ee4bdbe7""]",darSane,दर्शने (darśane),01.0188,locf~\,loci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0189"", ""meaning-24b37b2743da""]",vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),01.0189,Saca~\,SAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0190"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0190,Svaca~\,SvAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0191"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0191,Svaci~\,SvaYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0192"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),01.0192,kaca~\,kAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0193"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),01.0193,kaci~\,kaYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0193"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),01.0193,kaci~\,kaYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0194"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),01.0194,kAci~\,kAYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0194"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),01.0194,kAci~\,kAYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0195"", ""meaning-26c0d381d5ab""]",kalkane,कल्कने (kalkane),01.0195,maca~\,mAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0195"", ""meaning-73fcd18edfcb""]",kaTane,कथने (kathane),01.0195,maca~\,mAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0196"", ""meaning-26c0d381d5ab""]",kalkane,कल्कने (kalkane),01.0196,muci~\,muYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0196"", ""meaning-73fcd18edfcb""]",kaTane,कथने (kathane),01.0196,muci~\,muYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0197"", ""meaning-8c26adc72aed""]",ucCrAye,उच्छ्राये (ucchrāye),01.0197,maci~\,maYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0197"", ""meaning-bb23f8c5982d""]",DAraRe,धारणे (dhāraṇe),01.0197,maci~\,maYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0197"", ""meaning-ce196a1fe316""]",pUjane,पूजने (pūjane),01.0197,maci~\,maYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0198"", ""meaning-3daaa6f5e965""]",vyaktIkaraRe,व्यक्तीकरणे (vyaktīkaraṇe),01.0198,paci~\,paYci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0199"", ""meaning-ee6ad5009864""]",prasAde,प्रसादे (prasāde),01.0199,zwuca~\,stoci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0200"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0200,fja~\,arji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0200"", ""meaning-c181e82a6fb2""]",sTAne,स्थाने (sthāne),01.0200,fja~\,arji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0200"", ""meaning-e477550c3b40""]",upArjane,उपार्जने (upārjane),01.0200,fja~\,arji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""01.0200"", ""meaning-fec94d3f9774""]",arjane,अर्जने (arjane),01.0200,fja~\,arji,pending,not_admitted,1
