source_code,meaning_id,provisional_word_id,gana,citation_slp1,meaning_slp1,meaning_display,status,source_gloss_slp1,source_line,source_url,meaning_evidence,cross_reference_evidence,entry_completeness,count_key,identity_batch_review_id,normalized_citation_slp1,normalized_meaning_slp1,normalized_count_key,record_kind,reconciliation_id
01.0039,meaning-2d1bec3ff990,01.0039,1,citI~,saMjYAne,संज्ञाने (saṃjñāne),source_assignment_pending_lexical_review,saMjYAne,40,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0039"", ""meaning-2d1bec3ff990""]",,citI~,saMjYAne,"[""01.0039"", ""meaning-2d1bec3ff990""]",lexical,
01.0040,meaning-017dbd0718cb,01.0040,1,cyuti~r,Asecane,आसेचने (āsecane),source_assignment_pending_lexical_review,Asecane,41,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0040"", ""meaning-017dbd0718cb""]",,cyuti~r,Asecane,"[""01.0040"", ""meaning-017dbd0718cb""]",lexical,
01.0041,meaning-017dbd0718cb,01.0041,1,Scuti~r,Asecane,आसेचने (āsecane),source_assignment_pending_lexical_review,Asecane,42,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0041"", ""meaning-017dbd0718cb""]",,Scuti~r,Asecane,"[""01.0041"", ""meaning-017dbd0718cb""]",lexical,
01.0042,meaning-dd1adc78b9c7,01.0042,1,Scyuti~r,kzaraRe,क्षरणे (kṣaraṇe),source_assignment_pending_lexical_review,kzaraRe,43,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0042"", ""meaning-dd1adc78b9c7""]",,Scyuti~r,kzaraRe,"[""01.0042"", ""meaning-dd1adc78b9c7""]",lexical,
01.0043,meaning-730f7e4e2ef8,01.0043,1,jyutf~,BAsane,भासने (bhāsane),source_assignment_pending_lexical_review,BAsane,44,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0043"", ""meaning-730f7e4e2ef8""]",,jyutf~,BAsane,"[""01.0043"", ""meaning-730f7e4e2ef8""]",lexical,
01.0044,meaning-3bf7963ee53c,01.0044,1,maTi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,45,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0044"", ""meaning-3bf7963ee53c""]",,maTi~,hiMsAyAm,"[""01.0044"", ""meaning-3bf7963ee53c""]",lexical,
01.0044,meaning-8f27214ec2fb,01.0044,1,maTi~,saNkleSane,सङ्क्लेशने (saṅkleśane),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,45,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0044"", ""meaning-8f27214ec2fb""]",,maTi~,saNkleSane,"[""01.0044"", ""meaning-8f27214ec2fb""]",lexical,
01.0045,meaning-3bf7963ee53c,01.0045,1,kuTi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,46,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0045"", ""meaning-3bf7963ee53c""]",,kuTi~,hiMsAyAm,"[""01.0045"", ""meaning-3bf7963ee53c""]",lexical,
01.0045,meaning-8f27214ec2fb,01.0045,1,kuTi~,saNkleSane,सङ्क्लेशने (saṅkleśane),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,46,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0045"", ""meaning-8f27214ec2fb""]",,kuTi~,saNkleSane,"[""01.0045"", ""meaning-8f27214ec2fb""]",lexical,
01.0046,meaning-3bf7963ee53c,01.0046,1,puTi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,47,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0046"", ""meaning-3bf7963ee53c""]",,puTi~,hiMsAyAm,"[""01.0046"", ""meaning-3bf7963ee53c""]",lexical,
01.0046,meaning-8f27214ec2fb,01.0046,1,puTi~,saNkleSane,सङ्क्लेशने (saṅkleśane),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,47,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0046"", ""meaning-8f27214ec2fb""]",,puTi~,saNkleSane,"[""01.0046"", ""meaning-8f27214ec2fb""]",lexical,
01.0047,meaning-3bf7963ee53c,01.0047,1,luTi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,48,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0047"", ""meaning-3bf7963ee53c""]",,luTi~,hiMsAyAm,"[""01.0047"", ""meaning-3bf7963ee53c""]",lexical,
01.0047,meaning-8f27214ec2fb,01.0047,1,luTi~,saNkleSane,सङ्क्लेशने (saṅkleśane),source_assignment_pending_lexical_review,hiMsAsaNkleSanayoH,48,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0047"", ""meaning-8f27214ec2fb""]",,luTi~,saNkleSane,"[""01.0047"", ""meaning-8f27214ec2fb""]",lexical,
01.0048,meaning-a1e0dd32df21,01.0048,1,manTa~,viloqane,विलोडने (viloḍane),source_assignment_pending_lexical_review,viloqane,49,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0048"", ""meaning-a1e0dd32df21""]",IR132,manTa~,viloqane,"[""01.0048"", ""meaning-a1e0dd32df21""]",lexical,
01.0049,meaning-bebe0cdf773e,01.0049,1,ziDa~,gatyAm,गत्याम् (gatyām),source_assignment_pending_lexical_review,gatyAm,50,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0049"", ""meaning-bebe0cdf773e""]",,ziDa~,gatyAm,"[""01.0049"", ""meaning-bebe0cdf773e""]",lexical,
01.0050,meaning-ab43f9896adb,01.0050,1,ziDU~,SAsane,शासने (śāsane),source_assignment_pending_lexical_review,SAstre (SAsane) mANgalye ca,51,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0050"", ""meaning-ab43f9896adb""]",,ziDU~,SAsane,"[""01.0050"", ""meaning-ab43f9896adb""]",lexical,
01.0050,meaning-0ceeb40a9d4c,01.0050,1,ziDU~,mANgalye,माङ्गल्ये (māṅgalye),source_assignment_pending_lexical_review,SAstre (SAsane) mANgalye ca,51,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0050"", ""meaning-0ceeb40a9d4c""]",,ziDU~,mANgalye,"[""01.0050"", ""meaning-0ceeb40a9d4c""]",lexical,
01.0051,meaning-943364736a74,01.0051,1,KAdf~,BakzaRe,भक्षणे (bhakṣaṇe),source_assignment_pending_lexical_review,BakzaRe,52,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0051"", ""meaning-943364736a74""]",,KAdf~,BakzaRe,"[""01.0051"", ""meaning-943364736a74""]",lexical,
01.0052,meaning-072196f5eb9a,01.0052,1,Kada~,sTErye,स्थैर्ये (sthairye),source_assignment_pending_lexical_review,sTErye hiMsAyAM BakzaRe ca,53,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0052"", ""meaning-072196f5eb9a""]",,Kada~,sTErye,"[""01.0052"", ""meaning-072196f5eb9a""]",lexical,
01.0052,meaning-71acb423bc7c,01.0052,1,Kada~,hiMsAyAM,हिंसायां (hiṃsāyāṃ),source_assignment_pending_lexical_review,sTErye hiMsAyAM BakzaRe ca,53,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0052"", ""meaning-71acb423bc7c""]",,Kada~,hiMsAyAM,"[""01.0052"", ""meaning-71acb423bc7c""]",lexical,
01.0052,meaning-943364736a74,01.0052,1,Kada~,BakzaRe,भक्षणे (bhakṣaṇe),source_assignment_pending_lexical_review,sTErye hiMsAyAM BakzaRe ca,53,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0052"", ""meaning-943364736a74""]",,Kada~,BakzaRe,"[""01.0052"", ""meaning-943364736a74""]",lexical,
01.0053,meaning-072196f5eb9a,01.0053,1,bada~,sTErye,स्थैर्ये (sthairye),source_assignment_pending_lexical_review,sTErye,54,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0053"", ""meaning-072196f5eb9a""]",,bada~,sTErye,"[""01.0053"", ""meaning-072196f5eb9a""]",lexical,
01.0054,meaning-24b37b2743da,01.0054,1,gada~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),source_assignment_pending_lexical_review,vyaktAyAM vAci,55,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0054"", ""meaning-24b37b2743da""]",,gada~,vyaktAyAM vAci,"[""01.0054"", ""meaning-24b37b2743da""]",lexical,
01.0055,meaning-84532f9a4e11,01.0055,1,rada~,vileKane,विलेखने (vilekhane),source_assignment_pending_lexical_review,vileKane,56,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0055"", ""meaning-84532f9a4e11""]",,rada~,vileKane,"[""01.0055"", ""meaning-84532f9a4e11""]",lexical,
01.0056,meaning-f7e0033b3f96,01.0056,1,Rada~,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),source_assignment_pending_lexical_review,avyakte Sabde,57,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0056"", ""meaning-f7e0033b3f96""]",IR18,Rada~,avyakte Sabde,"[""01.0056"", ""meaning-f7e0033b3f96""]",lexical,
01.0057,meaning-5fa3d59b62c4,01.0057,1,arda~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO yAcane ca,58,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0057"", ""meaning-5fa3d59b62c4""]",,arda~,gatO,"[""01.0057"", ""meaning-5fa3d59b62c4""]",lexical,
01.0057,meaning-3a332ba259da,01.0057,1,arda~,yAcane,याचने (yācane),source_assignment_pending_lexical_review,gatO yAcane ca,58,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0057"", ""meaning-3a332ba259da""]",,arda~,yAcane,"[""01.0057"", ""meaning-3a332ba259da""]",lexical,
01.0058,meaning-2dcb1894fd9b,01.0058,1,narda~,Sabde,शब्दे (śabde),source_assignment_pending_lexical_review,Sabde,59,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0058"", ""meaning-2dcb1894fd9b""]",,narda~,Sabde,"[""01.0058"", ""meaning-2dcb1894fd9b""]",lexical,
01.0059,meaning-2dcb1894fd9b,01.0059,1,garda~,Sabde,शब्दे (śabde),source_assignment_pending_lexical_review,Sabde,60,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0059"", ""meaning-2dcb1894fd9b""]",IR69,garda~,Sabde,"[""01.0059"", ""meaning-2dcb1894fd9b""]",lexical,
01.0060,meaning-3bf7963ee53c,01.0060,1,tarda~,hiMsAyAm,हिंसायाम् (hiṃsāyām),source_assignment_pending_lexical_review,hiMsAyAm,61,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0060"", ""meaning-3bf7963ee53c""]",,tarda~,hiMsAyAm,"[""01.0060"", ""meaning-3bf7963ee53c""]",lexical,
01.0061,meaning-aefdf1577154,01.0061,1,karda~,kutsite Sabde,कुत्सिते शब्दे (kutsite śabde),source_assignment_pending_lexical_review,kutsite Sabde,62,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0061"", ""meaning-aefdf1577154""]",,karda~,kutsite Sabde,"[""01.0061"", ""meaning-aefdf1577154""]",lexical,
01.0062,meaning-d9c9036fec59,01.0062,1,Karda~,dandaSUka-kriyAyAm,दन्दशूक-क्रियायाम् (dandaśūka-kriyāyām),source_assignment_pending_lexical_review,dandaSUke (sarpadaMSe),63,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0062"", ""meaning-d9c9036fec59""]",,Karda~,dandaSUka-kriyAyAm,"[""01.0062"", ""meaning-d9c9036fec59""]",lexical,
01.0063,meaning-8c20facfc0ac,01.0063,1,ati~,banDane,बन्धने (bandhane),source_assignment_pending_lexical_review,banDane,64,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0063"", ""meaning-8c20facfc0ac""]",,ati~,banDane,"[""01.0063"", ""meaning-8c20facfc0ac""]",lexical,
01.0064,meaning-8c20facfc0ac,01.0064,1,adi~,banDane,बन्धने (bandhane),source_assignment_pending_lexical_review,banDane,65,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0064"", ""meaning-8c20facfc0ac""]",,adi~,banDane,"[""01.0064"", ""meaning-8c20facfc0ac""]",lexical,
01.0065,meaning-b058a55ed986,01.0065,1,idi~,paramESvarye,परमैश्वर्ये (paramaiśvarye),source_assignment_pending_lexical_review,paramESvarye,66,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0065"", ""meaning-b058a55ed986""]",,idi~,paramESvarye,"[""01.0065"", ""meaning-b058a55ed986""]",lexical,
01.0066,meaning-6d398acb4c17,01.0066,1,bidi~,avayave,अवयवे (avayave),source_assignment_pending_lexical_review,avayave,67,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0066"", ""meaning-6d398acb4c17""]",,bidi~,avayave,"[""01.0066"", ""meaning-6d398acb4c17""]",lexical,
01.0067,meaning-6d398acb4c17,01.0067,1,Bidi~,avayave,अवयवे (avayave),source_assignment_pending_lexical_review,avayave,68,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0067"", ""meaning-6d398acb4c17""]",,Bidi~,avayave,"[""01.0067"", ""meaning-6d398acb4c17""]",lexical,
01.0068,meaning-d495bef2be84,01.0068,1,gaqi~,vadanEkadeSe,वदनैकदेशे (vadanaikadeśe),source_assignment_pending_lexical_review,vadanEkadeSe,69,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0068"", ""meaning-d495bef2be84""]",,gaqi~,vadanEkadeSe,"[""01.0068"", ""meaning-d495bef2be84""]",lexical,
01.0069,meaning-8a0e4dd1754b,01.0069,1,Ridi~,kutsAyAm,कुत्सायाम् (kutsāyām),source_assignment_pending_lexical_review,kutsAyAm,70,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0069"", ""meaning-8a0e4dd1754b""]",,Ridi~,kutsAyAm,"[""01.0069"", ""meaning-8a0e4dd1754b""]",lexical,
01.0070,meaning-ceb533664f8f,01.0070,1,wunadi~,samfdDO,समृद्धौ (samṛddhau),source_assignment_pending_lexical_review,samfdDO,71,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0070"", ""meaning-ceb533664f8f""]",,wunadi~,samfdDO,"[""01.0070"", ""meaning-ceb533664f8f""]",lexical,
01.0071,meaning-c355cafdeeb2,01.0071,1,cadi~,AhlAde,आह्लादे (āhlāde),source_assignment_pending_lexical_review,AhlAde dIptO ca,72,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0071"", ""meaning-c355cafdeeb2""]",,cadi~,AhlAde,"[""01.0071"", ""meaning-c355cafdeeb2""]",lexical,
01.0071,meaning-7345560b9c17,01.0071,1,cadi~,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,AhlAde dIptO ca,72,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0071"", ""meaning-7345560b9c17""]",,cadi~,dIptO,"[""01.0071"", ""meaning-7345560b9c17""]",lexical,
01.0072,meaning-b7d536d607be,01.0072,1,tradi~,cezwAyAm,चेष्टायाम् (ceṣṭāyām),source_assignment_pending_lexical_review,cezwAyAm,73,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0072"", ""meaning-b7d536d607be""]",,tradi~,cezwAyAm,"[""01.0072"", ""meaning-b7d536d607be""]",lexical,
01.0073,meaning-4057123862d9,01.0073,1,kadi~,AhvAne,आह्वाने (āhvāne),source_assignment_pending_lexical_review,AhvAne rodane ca,74,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0073"", ""meaning-4057123862d9""]",,kadi~,AhvAne,"[""01.0073"", ""meaning-4057123862d9""]",lexical,
01.0073,meaning-2c105e011cf3,01.0073,1,kadi~,rodane,रोदने (rodane),source_assignment_pending_lexical_review,AhvAne rodane ca,74,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0073"", ""meaning-2c105e011cf3""]",,kadi~,rodane,"[""01.0073"", ""meaning-2c105e011cf3""]",lexical,
01.0074,meaning-4057123862d9,01.0074,1,kradi~,AhvAne,आह्वाने (āhvāne),source_assignment_pending_lexical_review,AhvAne rodane ca,75,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0074"", ""meaning-4057123862d9""]",,kradi~,AhvAne,"[""01.0074"", ""meaning-4057123862d9""]",lexical,
01.0074,meaning-2c105e011cf3,01.0074,1,kradi~,rodane,रोदने (rodane),source_assignment_pending_lexical_review,AhvAne rodane ca,75,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0074"", ""meaning-2c105e011cf3""]",,kradi~,rodane,"[""01.0074"", ""meaning-2c105e011cf3""]",lexical,
01.0075,meaning-4057123862d9,01.0075,1,kladi~,AhvAne,आह्वाने (āhvāne),source_assignment_pending_lexical_review,AhvAne rodane ca,76,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0075"", ""meaning-4057123862d9""]",,kladi~,AhvAne,"[""01.0075"", ""meaning-4057123862d9""]",lexical,
01.0075,meaning-2c105e011cf3,01.0075,1,kladi~,rodane,रोदने (rodane),source_assignment_pending_lexical_review,AhvAne rodane ca,76,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0075"", ""meaning-2c105e011cf3""]",,kladi~,rodane,"[""01.0075"", ""meaning-2c105e011cf3""]",lexical,
01.0076,meaning-c3ab493c096b,01.0076,1,klidi~,paridevane,परिदेवने (paridevane),source_assignment_pending_lexical_review,paridevane,77,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0076"", ""meaning-c3ab493c096b""]",,klidi~,paridevane,"[""01.0076"", ""meaning-c3ab493c096b""]",lexical,
01.0077,meaning-182e7822b614,01.0077,1,SunDa~,SudDO,शुद्धौ (śuddhau),source_assignment_pending_lexical_review,SudDO,78,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0077"", ""meaning-182e7822b614""]",IR32,SunDa~,SudDO,"[""01.0077"", ""meaning-182e7822b614""]",lexical,
01.0078,meaning-5b3b4eb5a8ec,01.0078,1,SIkf~\,secane,सेचने (secane),source_assignment_pending_lexical_review,secane,79,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0078"", ""meaning-5b3b4eb5a8ec""]",,SIkf~\,secane,"[""01.0078"", ""meaning-5b3b4eb5a8ec""]",lexical,
01.0079,meaning-5b3b4eb5a8ec,01.0079,1,sIkf~\,secane,सेचने (secane),source_assignment_pending_lexical_review,secane,80,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0079"", ""meaning-5b3b4eb5a8ec""]",,sIkf~\,secane,"[""01.0079"", ""meaning-5b3b4eb5a8ec""]",lexical,
