base_count_key,source_codes,citations_slp1,meanings_slp1,domain_status,domain_basis,evidence_files,domain_marker_hits
"[""01.0098"", ""meaning-f8fe29ea6417""]",01.0098,caka~\,tfptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0099"", ""meaning-5fa3d59b62c4""]",01.0099,kaki~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0100"", ""meaning-5fa3d59b62c4""]",01.0100,vaki~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0101"", ""meaning-5fa3d59b62c4""]",01.0101,Svaki~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0102"", ""meaning-5fa3d59b62c4""]",01.0102,traki~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0103"", ""meaning-5fa3d59b62c4""]",01.0103,QOkf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0104"", ""meaning-5fa3d59b62c4""]",01.0104,trOkf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0105"", ""meaning-5fa3d59b62c4""]",01.0105,zvazka~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0106"", ""meaning-5fa3d59b62c4""]",01.0106,vaska~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0107"", ""meaning-5fa3d59b62c4""]",01.0107,maska~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0108"", ""meaning-5fa3d59b62c4""]",01.0108,wikf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0109"", ""meaning-5fa3d59b62c4""]",01.0109,wIkf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0110"", ""meaning-5fa3d59b62c4""]",01.0110,tikf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0111"", ""meaning-5fa3d59b62c4""]",01.0111,tIkf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0112"", ""meaning-5fa3d59b62c4""]",01.0112,raGi~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0113"", ""meaning-5fa3d59b62c4""]",01.0113,laGi~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0113"", ""meaning-f21451e44063""]",01.0113,laGi~\,BojananivfttO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0114"", ""meaning-5fa3d59b62c4""]",01.0114,zvakka~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0115"", ""meaning-a1cfd39df9cf""]",01.0115,aGi~\,gatyAkzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0116"", ""meaning-a1cfd39df9cf""]",01.0116,vaGi~\,gatyAkzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0117"", ""meaning-11a46d08a77b""]",01.0117,maGi~\,kEtave,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0117"", ""meaning-a1cfd39df9cf""]",01.0117,maGi~\,gatyAkzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0117"", ""meaning-e0f1e705b8d5""]",01.0117,maGi~\,gatyAramBe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0118"", ""meaning-692aedafdfdd""]",01.0118,rAGf~\,sAmarTye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0119"", ""meaning-692aedafdfdd""]",01.0119,lAGf~\,sAmarTye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0120"", ""meaning-692aedafdfdd""]",01.0120,drAGf~\,sAmarTye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0120"", ""meaning-79d30fdb993b""]",01.0120,drAGf~\,AyAme,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0121"", ""meaning-692aedafdfdd""]",01.0121,DrAGf~\,sAmarTye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0122"", ""meaning-4ba2f112e2a1""]",01.0122,SlAGf~\,katTane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0123"", ""meaning-0b88f146c078""]",01.0123,Pakka~,nIcErgatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0124"", ""meaning-dd4a01bcb5d7""]",01.0124,taka~,hasane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0125"", ""meaning-c86d0da0b44f""]",01.0125,taki~,kfcCrajIvane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0126"", ""meaning-96a4bb068d1c""]",01.0126;10.0238,bukka~,BazaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0127"", ""meaning-5fa3d59b62c4""]",01.0127,Suka~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0128"", ""meaning-dd4a01bcb5d7""]",01.0128,kaKa~,hasane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0129"", ""meaning-3556957d2199""]",01.0129,oKf~,SozaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0129"", ""meaning-c79bf14862df""]",01.0129,oKf~,alamarTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0130"", ""meaning-3556957d2199""]",01.0130,rAKf~,SozaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0130"", ""meaning-c79bf14862df""]",01.0130,rAKf~,alamarTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0131"", ""meaning-3556957d2199""]",01.0131,lAKf~,SozaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0131"", ""meaning-c79bf14862df""]",01.0131,lAKf~,alamarTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0132"", ""meaning-3556957d2199""]",01.0132,drAKf~,SozaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0132"", ""meaning-c79bf14862df""]",01.0132,drAKf~,alamarTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0133"", ""meaning-3556957d2199""]",01.0133,DrAKf~,SozaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0133"", ""meaning-c79bf14862df""]",01.0133,DrAKf~,alamarTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0134"", ""meaning-0563d826057f""]",01.0134,SAKf~,vyAptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0135"", ""meaning-0563d826057f""]",01.0135,SlAKf~,vyAptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0136"", ""meaning-5fa3d59b62c4""]",01.0136,uKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0137"", ""meaning-5fa3d59b62c4""]",01.0137,uKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0138"", ""meaning-5fa3d59b62c4""]",01.0138,vaKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0139"", ""meaning-5fa3d59b62c4""]",01.0139,vaKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0140"", ""meaning-5fa3d59b62c4""]",01.0140,maKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0141"", ""meaning-5fa3d59b62c4""]",01.0141,maKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0142"", ""meaning-5fa3d59b62c4""]",01.0142,RaKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0143"", ""meaning-5fa3d59b62c4""]",01.0143,RaKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0144"", ""meaning-5fa3d59b62c4""]",01.0144,raKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0145"", ""meaning-5fa3d59b62c4""]",01.0145,raKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0146"", ""meaning-5fa3d59b62c4""]",01.0146,laKa~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0147"", ""meaning-5fa3d59b62c4""]",01.0147,laKi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
